task,phrase,proxy,gt_success,source
put strawberry in pot,put strawberry in pot,0.9873025890563687,,search_boards
put strawberry in pot,move the strawberry to the silver pot,0.98937651766448,,search_boards
put strawberry in pot,move the strawberry into the pot,0.990612767347672,,search_boards
put strawberry in pot,put the strawberry inside the pot,0.9906903400968387,,search_boards
put stuffedduck in pan,[dry-run:gemini] 7fce974fabc9,0.7654724238505448,,loop_gemini
put stuffedduck in pan,put the yellow toy in the metal pan,0.9749694438418662,,search_boards
put stuffedduck in pan,put the yellow toy duck in the metal pan,0.981403414695904,,search_boards
put stuffedduck in pan,place the yellow toy duck in the pot,0.9878551308633331,,search_boards
put stuffedduck in pan,put the yellow toy duck in the pot,0.9884732413649313,,search_boards
put stuffedduck in pan,put stuffedduck in pan,0.9924893007516826,,search_boards
put stuffedduck in pan,place the yellow duck in the pan,0.9947460213553958,,search_boards
put stuffedduck in pan,put the yellow duck in the pan,0.9947531156546893,,search_boards
put stuffedduck in pan,place yellow duck in pot,0.9947660971308533,,search_boards
put sushi in pot or pan,move the red sushi into the metal pot,0.9772283056004153,,search_boards
put sushi in pot or pan,place the red sushi in the pot,0.9789100836072937,,search_boards
put sushi in pot or pan,put red sushi in the silver pot,0.9822278096124094,,search_boards
put sushi in pot or pan,put red sushi inside the metal pot,0.9824047729168685,,search_boards
put sushi in pot or pan,put sushi in pot or pan,0.9903340202120113,,search_boards
put sushi in pot or pan,place the sushi in the pot,0.9947300242767051,,search_boards
put sushi in pot or pan,put the sushi inside the metal pot,0.9947418786086589,,search_boards
put sushi in pot or pan,put the red sushi in the pot,0.9947578398930065,,search_boards
put sushi in pot or pan,place the red sushi inside the pot,0.9947719872354062,,search_boards
put sweet potato in pan which is on stove,put sweet potato in pot,0.8292380469198976,,search_boards
put sweet potato in pan which is on stove,put the sweet potato into the silver pan,0.855643716662966,,search_boards
put sweet potato in pan which is on stove,place sweet potato in the metal pot,0.8578387454821009,,search_boards
put sweet potato in pan which is on stove,put the sweet potato into the silver pot,0.8683989922499462,,search_boards
put sweet potato in pan which is on stove,put the sweet potato into the metal pan,0.8721936137467664,,search_boards
put sweet potato in pan which is on stove,place the sweet potato into the silver pot,0.8856715861894509,,search_boards
put sweet potato in pan which is on stove,place the sweet potato in the silver pot,0.9705810153575801,,search_boards
put sweet potato in pan which is on stove,put the sweet potato in the silver pot,0.9762512173083862,,search_boards
put sweet potato in pan which is on stove,put the sweet potato in the silver metal pot,0.9788820227448297,,search_boards
put sweet potato in pan which is on stove,put sweet potato in pan which is on stove,0.9805566484876587,,search_boards
put sweet potato in pan which is on stove,put the sweet potato in the silver pan,0.9830804246338658,,search_boards
put sweet potato in pot,place the sweet potato in the pot,0.98213668799006,,search_boards
put sweet potato in pot,place the sweet potato inside the pot,0.9825664378992625,,search_boards
put sweet potato in pot,place the sweet potato into the pot,0.9826013047873923,,search_boards
put sweet potato in pot,put sweet potato in pot,0.9843961539503759,,search_boards
put sweet potato in pot,put sweet potato into the pot,0.9947270565423532,,search_boards
put sweet potato in pot which is in sink,put sweet potato in pot which is in sink,0.9660420719529254,,search_boards
put sweet potato in pot which is in sink,place the sweet potato in the silver pot inside the sink,0.9678962807922188,,search_boards
put sweet potato in pot which is in sink,put the sweet potato inside the silver pot inside the sink,0.9699606701097633,,search_boards
put sweet potato in pot which is in sink,place the sweet potato in the metal pot inside the sink,0.9699705628335437,,search_boards
put sweet potato in pot which is in sink,put the sweet potato in the pot inside the sink,0.9742780027060297,,search_boards
put sweet potato in pot which is in sink,put the sweet potato in the metal pot inside the sink,0.984857027277196,,search_boards
put sweet potato in pot which is in sink,put the orange sweet potato in the silver pot,0.9848738992383264,,search_boards
put sweet potato in pot which is in sink,place the orange sweet potato in the metal pot,0.9849663646857215,,search_boards
put the ball in the cup,stack the yellow block on the blue block,0.7874070311684643,,search_boards
put the ball in the cup,stack yellow block on top of blue block,0.8550414785310563,,search_boards
put the ball in the cup,place the yellow block on top of the blue block,0.8644826892325004,,search_boards
put the ball in the cup,put the ball in the cup,0.9862054246631865,,search_boards
put the blue figure on the top edge of the cloth,place the blue block at the top edge of the towel,0.8406983872561486,,search_boards
put the blue figure on the top edge of the cloth,put the blue block at the top edge of the cloth,0.8422836787557849,,search_boards
put the blue figure on the top edge of the cloth,place the blue block on the top edge of the cloth,0.9089358411089854,,search_boards
put the blue figure on the top edge of the cloth,place the blue block onto the top edge of the cloth,0.9381361069891102,,search_boards
put the blue figure on the top edge of the cloth,put the blue figure on the top edge of the cloth,0.9895862147024909,,search_boards
put the blue figure on the top edge of the cloth,place the blue block on the upper edge of the cloth,0.9947907912957509,,search_boards
put the blue figure on the top edge of the cloth,put the blue block on the top section of the cloth,0.9947989969012595,,search_boards
put the silver lid on the silver pot,put the silver lid on the silver bowl,0.985949018626057,,search_boards
put the silver lid on the silver pot,put the silver lid on the metal pot,0.9865386318161828,,search_boards
put the silver lid on the silver pot,put the silver lid on top of the pot,0.9882203351835669,,search_boards
put the silver lid on the silver pot,put the lid on the metal pot,0.9884046861017617,,search_boards
put the silver lid on the silver pot,put the silver lid on the silver pot,0.9890123728410322,,search_boards
put the silver lid on the silver pot,place the silver lid on the metal bowl,0.9947784587348795,,search_boards
put the yellow duck in the drawer,get the yellow cloth out,0.8728231779158474,,search_boards
put the yellow duck in the drawer,take the yellow rag out of the dryer,0.9154605644214071,,search_boards
put the yellow duck in the drawer,take the yellow cloth,0.9363789218082468,,search_boards
put the yellow duck in the drawer,pick up the yellow cloth,0.9505828050991344,,search_boards
put the yellow duck in the drawer,put the yellow duck in the drawer,0.9886320736748139,,search_boards
put the yellow duck in the drawer,take out the yellow cloth,0.9947755181326557,,search_boards
right pepper shaker,put the grey shaker next to the dial,0.9529264692356049,,search_boards
right pepper shaker,move the grey shaker next to the dial,0.9559573058562668,,search_boards
right pepper shaker,put the grey shaker next to the stove dial,0.9705583825191577,,search_boards
right pepper shaker,put the grey shaker on the right,0.9836724874940542,,search_boards
right pepper shaker,right pepper shaker,0.9867977013412396,,search_boards
right pepper shaker,move the grey bottle to the top right,0.9947098108717811,,search_boards
right pepper shaker,move the grey container to the right,0.9947223047092444,,search_boards
sweep into pile,brush the black beans into a heap,0.9910847958945866,,search_boards
sweep into pile,brush the black beans into a pile,0.9917943397625208,,search_boards
sweep into pile,sweep all the beans together,0.9924308558834112,,search_boards
sweep into pile,sweep into pile,0.9927683756665033,,search_boards
sweep into pile,sweep the black beans into one heap,0.9929012362361729,,search_boards
sweep into pile,sweep the coffee beans together,0.9946913138002053,,search_boards
sweep into pile,sweep the beans to the center,0.9947026583320054,,search_boards
take banana out of colander,grab the banana and remove it from the colander,0.9879025697588627,,search_boards
take banana out of colander,grab the banana and take it out of the colander,0.9892665029230228,,search_boards
take banana out of colander,get the banana and remove it from the colander,0.9893860312803142,,search_boards
take banana out of colander,get the yellow banana out of the colander,0.9897218131010401,,search_boards
take banana out of colander,take banana out of colander,0.9908497451767245,,search_boards
take banana out of colander,remove the banana from the colander,0.9947038510896045,,search_boards
take banana out of colander,pick up the banana out of the colander,0.9947080236379134,,search_boards
take banana out of colander,get the banana out of the colander,0.9947217104306884,,search_boards
take beet from pot sink,lift beet from pot sink,0.9891893070220249,,search_boards
take beet from pot sink,take beet from orange pot sink,0.9910847958945866,,search_boards
take beet from pot sink,take the beet from pot sink,0.9916793186745477,,search_boards
take beet from pot sink,take beet from pot sink,0.9918713599712642,,search_boards
take beet from pot sink,take the beet out of the pot in the sink,0.9936910056250381,,search_boards
take beet from pot sink,take the beet from the orange cup in the sink,0.9936973890707836,,search_boards
take beet from pot sink,pick up the beet from the pot inside the sink,0.993698097946253,,search_boards
take broccoli out of pan,pick up the green broccoli from the pot,0.9865791584932102,,search_boards
take broccoli out of pan,grab the broccoli from the pot,0.9878306622180842,,search_boards
take broccoli out of pan,grab the green broccoli from the pot,0.9882045126665957,,search_boards
take broccoli out of pan,take broccoli out of pan,0.989353889004759,,search_boards
take broccoli out of pan,lift the green broccoli from the pot,0.9894180775512552,,search_boards
take broccoli out of pan,pick up the broccoli from the pot,0.9894865943745608,,search_boards
take broccoli out of pan,remove the green broccoli from the pot,0.9895112938069405,,search_boards
take broccoli out of pan,remove broccoli from metal pot,0.989527728190792,,search_boards
take clothes out of laundry machine,pull cloth out of washing machine,0.9901723310886483,,search_boards
take clothes out of laundry machine,remove cloth from washing machine,0.9903589099712272,,search_boards
take clothes out of laundry machine,remove white cloth from washing machine,0.9903923566453957,,search_boards
take clothes out of laundry machine,remove the cloth from the washing machine,0.9913372224666969,,search_boards
take clothes out of laundry machine,take clothes out of laundry machine,0.9931489555004515,,search_boards
take clothes out of laundry machine,take the cloth out of the dryer,0.9947907912957509,,search_boards
take clothes out of laundry machine,take cloth out of dryer,0.9947978254595966,,search_boards
take corn out of bowl sink,take corn from blue bowl,0.9828339162034807,,search_boards
take corn out of bowl sink,take the corn out of the blue cup,0.9829860281243163,,search_boards
take corn out of bowl sink,take corn out of bowl sink,0.9867415460748424,,search_boards
take corn out of bowl sink,take corn out of bowl,0.9875290322111399,,search_boards
take corn out of bowl sink,take corn out of the blue bowl,0.9895581816230231,,search_boards
take corn out of bowl sink,get the corn from the blue bowl,0.9895897135972543,,search_boards
take cucumber out of cup,pull the green cucumber out of the red cup,0.9896374154051981,,search_boards
take cucumber out of cup,pull the green cucumber out of the cup,0.9898442914672169,,search_boards
take cucumber out of cup,pick up the cucumber from inside the cup,0.9917416643066209,,search_boards
take cucumber out of cup,pull the cucumber out of the cup,0.9922614962601474,,search_boards
take cucumber out of cup,take cucumber out of cup,0.9927829886839596,,search_boards
take cucumber out of cup,lift the green cucumber out of the cup,0.9947960678049564,,search_boards
take cucumber out of cup,take the cucumber out of the red cup,0.994798411213233,,search_boards
take cup off plate,remove orange cup from plate,0.9847537063286509,,search_boards
take cup off plate,take orange cup off yellow plate,0.9864919523154303,,search_boards
take cup off plate,take orange cup off plate,0.9873111002906885,,search_boards
take cup off plate,grab the orange cup off the plate,0.9879039224630279,,search_boards
take cup off plate,take cup off plate,0.9885439600655469,,search_boards
take cup off plate,pick up the orange cup off the plate,0.9908219943466176,,search_boards
take cup off plate,grab the orange cup from the plate,0.9911316799693715,,search_boards
take cup off plate,remove the orange cup from the yellow plate,0.9921977883697165,,search_boards
take cup off plate,take the orange cup off the yellow plate,0.9922996459515132,,search_boards
take cup off plate,remove orange cup from yellow plate,0.9923539447003551,,search_boards
take cup off plate,take the orange cup away from the yellow plate,0.9924189425420912,,search_boards
take lid off pot or pan,remove the metal lid from the pot,0.9716040771719454,,search_boards
take lid off pot or pan,remove the lid of the silver pot,0.9733838493127867,,search_boards
take lid off pot or pan,take off the metal lid from the pot,0.9745910025794194,,search_boards
take lid off pot or pan,take the metal lid off the pot,0.9772207476751757,,search_boards
take lid off pot or pan,take lid off pot or pan,0.9849864648760076,,search_boards
take lid off pot or pan,take the lid off the silver pot,0.9946757505346366,,search_boards
take lid off pot or pan,take off the lid of the silver pot,0.9946787469907223,,search_boards
take spatula off plate sink,take the green spatula from the plate,0.9780132709913387,,search_boards
take spatula off plate sink,take the green spatula off the plate,0.9785138907760276,,search_boards
take spatula off plate sink,grab the green spatula off the plate,0.9788234452366094,,search_boards
take spatula off plate sink,pick up the green spatula off the plate,0.9802741079016125,,search_boards
take spatula off plate sink,take spatula off plate sink,0.9855063472071205,,search_boards
take spatula off plate sink,remove the spatula from the yellow plate,0.9947187380393342,,search_boards
take spatula off plate sink,lift the green spatula off the plate,0.994734176313742,,search_boards
take spatula off plate sink,grab the spatula from the plate,0.994735362012264,,search_boards
take sushi off plate,grab the sushi up from the green plate,0.9871627718524913,,search_boards
take sushi off plate,pick the sushi up from the green plate,0.9906997312028607,,search_boards
take sushi off plate,pick up the sushi from the green plate,0.9908466658610904,,search_boards
take sushi off plate,pick the sushi up off the green plate,0.9911545341117438,,search_boards
take sushi off plate,take sushi off plate,0.9915218810660794,,search_boards
take sushi off plate,pick up the sushi on the plate,0.9947649183180459,,search_boards
take sushi off plate,grab the sushi off the plate,0.9947725758830831,,search_boards
take sushi off plate,grab the sushi from the green plate,0.9947849222655987,,search_boards
take sushi out of pan,pick up the red piece from the pot,0.9719085303124027,,search_boards
take sushi out of pan,take the red sushi out of the pot,0.9871124697565996,,search_boards
take sushi out of pan,remove the red sushi from the pot,0.9889926744899276,,search_boards
take sushi out of pan,take sushi out of pan,0.9896013681808925,,search_boards
take sushi out of pan,remove the red piece from the pot,0.990344849655219,,search_boards
take sushi out of pan,take the red sushi out of the silver pot,0.9945942087663122,,search_boards
take sushi out of pan,grasp the red sushi from the pot and set it down,0.994609402239553,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and move it onto the counter,0.9914454190543521,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and set it down on the counter,0.9917869668660418,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and place it on the counter,0.9918941438915766,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and put it on the counter,0.9919404268672277,,search_boards
take sushi out of pot cardboard fence,take sushi out of pot cardboard fence,0.9922379934387354,,search_boards
take sushi out of pot cardboard fence,grab the red pepper and move it outside the cardboard wall,0.9947014653072135,,search_boards
take sushi out of pot cardboard fence,place the red pepper outside the wooden cutting tray,0.9947038510896045,,search_boards
take sushi out of pot cardboard fence,pick up the red pepper and set it down on the right,0.9947110020274667,,search_boards
take the eggplant and put it between the two right burners,move the purple eggplant to the back right side of the desk,0.9274643702532714,,search_boards
take the eggplant and put it between the two right burners,grasp the purple eggplant and put it on the back right of the table,0.931463306241731,,search_boards
take the eggplant and put it between the two right burners,grab the purple eggplant and move it to the back right of the desk,0.9398734690543158,,search_boards
take the eggplant and put it between the two right burners,grasp the eggplant and place it on the empty space near the back,0.9521073617155638,,search_boards
take the eggplant and put it between the two right burners,take the eggplant and put it between the two right burners,0.9902862275943942,,search_boards
take the eggplant and put it between the two right burners,move the purple eggplant to the top right section of the table,0.9947223047092444,,search_boards
take the eggplant and put it between the two right burners,pick up the purple eggplant and place it near the back right corner of the table,0.9947300242767051,,search_boards
topple basil bottle cardboard fence,knock over the red jar on the left,0.9754673051519455,,search_boards
topple basil bottle cardboard fence,push over the red jar,0.9768959841025263,,search_boards
topple basil bottle cardboard fence,push over the red bottle on the left,0.9841632144297521,,search_boards
topple basil bottle cardboard fence,topple the red bottle on the left,0.986328076599429,,search_boards
topple basil bottle cardboard fence,topple basil bottle cardboard fence,0.9888388236033189,,search_boards
topple basil bottle cardboard fence,push the red bottle over,0.9947115975052637,,search_boards
topple basil bottle cardboard fence,tip over the red jar,0.9947139787496532,,search_boards
topple hot sauce bottle cardboard fence,topple the red bottle on the table,0.9879120355510949,,search_boards
topple hot sauce bottle cardboard fence,tip over the red bottle,0.989454753388318,,search_boards
topple hot sauce bottle cardboard fence,knock over the red bottle in the tray,0.9894582959818331,,search_boards
topple hot sauce bottle cardboard fence,topple hot sauce bottle in cardboard fence,0.9908774128713288,,search_boards
topple hot sauce bottle cardboard fence,topple hot sauce bottle cardboard fence,0.9911862341082526,,search_boards
topple hot sauce bottle cardboard fence,topple hot sauce bottle,0.991405003228542,,search_boards
turn faucet front to left,turn faucet front to left,0.991028613238988,,search_boards
turn faucet front to left,turn faucet lever to the left,0.9912188068024405,,search_boards
turn faucet front to left,turn silver faucet lever to the left,0.991599551420185,,search_boards
turn faucet front to left,push the faucet lever left,0.9925347276195449,,search_boards
turn faucet front to left,push faucet lever left,0.9927667501858428,,search_boards
turn faucet front to left,push the faucet lever to the left,0.9946883243828389,,search_boards
turn faucet front to left,rotate the faucet lever to the left,0.9947020618530121,,search_boards
turn faucet left,turn faucet left,0.9943864597304801,,search_boards
turn faucet left,rotate the faucet handle leftward,0.9943946677627842,,search_boards
turn faucet left,push faucet to the left,0.9944173354678646,,search_boards
turn faucet left,turn faucet handle to the left,0.9944179638234555,,search_boards
turn faucet left,rotate the faucet left,0.9944192203236625,,search_boards
turn faucet left,rotate faucet handle left,0.9944217324803958,,search_boards
turn faucet left,rotate faucet left,0.9944361555747113,,search_boards
turn faucet left,rotate faucet to the left,0.9944767163113036,,search_boards
turn faucet right,rotate faucet knob to the right,0.994618497929482,,search_boards
turn faucet right,rotate the metal faucet to the right,0.9946209208677477,,search_boards
turn faucet right,rotate faucet handle rightwards,0.9946372473457599,,search_boards
turn faucet right,turn faucet right,0.9946493092484281,,search_boards
turn faucet right,rotate faucet clockwise,0.9946511162049964,,search_boards
turn faucet right,rotate the faucet clockwise,0.9946511162049964,,search_boards
turn faucet right,rotate the metallic faucet knob to the right,0.9946871281471121,,search_boards
turn faucet right,rotate silver faucet knob clockwise,0.9946931066472984,,search_boards
turn lever vertical to front,[dry-run:gemini] 621dc73ae4ca,0.2078973924918147,,loop_gemini
turn lever vertical to front,rotate the silver handle forward,0.9780813205236274,,search_boards
turn lever vertical to front,point the silver handle forward,0.9816680454036009,,search_boards
turn lever vertical to front,turn the silver handle forward,0.9828300963350791,,search_boards
turn lever vertical to front,pull the silver handle forward,0.9836470161965094,,search_boards
turn lever vertical to front,turn lever vertical to front,0.9861977229949077,,search_boards
turn lever vertical to front,turn the silver faucet handle to the front,0.9898329063500404,,search_boards
turn lever vertical to front,turn the silver handle on the faucet forward,0.9914204220052131,,search_boards
turn lever vertical to front,rotate the faucet lever to the vertical position,0.9917731249731191,,search_boards
turn lever vertical to front,point the faucet lever forward,0.9933178332110139,,search_boards
turn lever vertical to front,turn the faucet lever forward,0.9936361284420603,,search_boards
turn lever vertical to front,turn the faucet handle forward,0.9936860362816771,,search_boards
unfold the cloth from bottom left to top right,open up the blue cloth,0.9598787073575346,,search_boards
unfold the cloth from bottom left to top right,unfold the light blue cloth,0.9635240258790565,,search_boards
unfold the cloth from bottom left to top right,unfold the cloth diagonally,0.9663820399804989,,search_boards
unfold the cloth from bottom left to top right,unfold the cloth from bottom left to top right,0.9909314827035143,,search_boards
unfold the cloth from bottom right to top left,open up the yellow cloth from bottom right to top left,0.9861266684282871,,search_boards
unfold the cloth from bottom right to top left,unfold the yellow cloth starting from bottom right to top left,0.9863448569221681,,search_boards
unfold the cloth from bottom right to top left,unfold the yellow cloth towards the top left,0.9863585711689608,,search_boards
unfold the cloth from bottom right to top left,unfold the yellow cloth from bottom right to top left,0.9884370735529489,,search_boards
unfold the cloth from bottom right to top left,unfold the cloth from bottom right to top left,0.9885772412775583,,search_boards
unfold the cloth from bottom to top,[dry-run:gemini] fbd89ec11076,0.2408364013490311,,loop_gemini
unfold the cloth from bottom to top,flatten the orange rag from bottom to top,0.972170027846838,,search_boards
unfold the cloth from bottom to top,open up the orange towel from bottom to top,0.9726498366001498,,search_boards
unfold the cloth from bottom to top,open up the orange cloth from bottom to top,0.9753069772274993,,search_boards
unfold the cloth from bottom to top,open up the cloth from bottom to top,0.9802675404657357,,search_boards
unfold the cloth from bottom to top,unfold the cloth from bottom to top,0.9900904852034572,,search_boards
unfold the cloth from bottom to top,unfold orange cloth from bottom to top,0.9946069741409993,,search_boards
unfold the cloth from bottom to top,flatten the orange cloth from bottom to top,0.9946087953168657,,search_boards
unfold the cloth from left to right,open up the cloth from left to right,0.9733691825145745,,search_boards
unfold the cloth from left to right,open up the yellow cloth to the right,0.9747558588910954,,search_boards
unfold the cloth from left to right,open the yellow cloth from left to right,0.9811852540064803,,search_boards
unfold the cloth from left to right,open up the yellow cloth from left to right,0.9813682625674618,,search_boards
unfold the cloth from left to right,unfold the cloth from left to right,0.9894512096169887,,search_boards
unfold the cloth from left to right,unfold the yellow towel to the right,0.9895195141860789,,search_boards
unfold the cloth from left to right,unfold the yellow cloth from left to right,0.9895464791480284,,search_boards
unfold the cloth from right to left,spread the orange rag to the left,0.9774912953482229,,search_boards
unfold the cloth from right to left,spread the orange cloth to the left,0.9805695926187098,,search_boards
unfold the cloth from right to left,spread the orange cloth leftward,0.9819851332778502,,search_boards
unfold the cloth from right to left,spread out the orange cloth to the left,0.9833623884275092,,search_boards
unfold the cloth from right to left,unfold the cloth from right to left,0.9893990987416073,,search_boards
unfold the cloth from right to left,spread out the orange cloth from right to left,0.9947104064829748,,search_boards
unfold the cloth from right to left,unfold the orange cloth to the left,0.9947169538053968,,search_boards
unfold the cloth from right to left,unfold the orange rag,0.9947223047092444,,search_boards
unfold the cloth from right to left,spread the orange cloth from right to left,0.9947507519476365,,search_boards
unfold the cloth from top left to bottom right,unfold the blue cloth from the top left corner to the bottom right,0.9592196913243636,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth diagonally from top left to bottom right,0.975271513670589,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from the top left to the bottom right,0.975451047079947,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from top left toward bottom right,0.9820011456613772,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from top left to bottom right corner,0.9854415327586168,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from top-left to bottom-right,0.9868638975761517,,search_boards
unfold the cloth from top left to bottom right,unfold the cloth from top left to bottom right,0.9874521278367051,,search_boards
unfold the cloth from top right to bottom left,unfold the blue fabric from the top right corner,0.9809751490930363,,search_boards
unfold the cloth from top right to bottom left,pull open the blue cloth from top right to bottom left,0.9834381474019175,,search_boards
unfold the cloth from top right to bottom left,unfold the blue fabric starting from the top right,0.9880156776155153,,search_boards
unfold the cloth from top right to bottom left,unfold the blue cloth starting from the top right,0.9881131248481457,,search_boards
unfold the cloth from top right to bottom left,unfold the blue cloth downwards and to the left,0.9910135048301897,,search_boards
unfold the cloth from top right to bottom left,unfold the cloth from top right to bottom left,0.9926997922741639,,search_boards
unzip zipper bag,unzip the small black protective case,0.9681345946150463,,search_boards
unzip zipper bag,unzip the black protective case,0.9799586658162149,,search_boards
unzip zipper bag,unzip the black carrying case,0.9872000136315441,,search_boards
unzip zipper bag,pull the zipper on the black protective case,0.9897551518453302,,search_boards
unzip zipper bag,unzip zipper bag,0.9898885729817911,,search_boards
unzip zipper bag,unzip the small black bag,0.9947401021512463,,search_boards
unzip zipper bag,pull open the zipper on the black bag,0.9947412865225093,,search_boards
upright basil bottle cardboard fence,stand up the red spice bottle,0.8805903090581765,,search_boards
upright basil bottle cardboard fence,stand up the spice bottle,0.8916508881430674,,search_boards
upright basil bottle cardboard fence,stand up the red container,0.9027692427843828,,search_boards
upright basil bottle cardboard fence,stand up the red plastic bottle,0.9085791865423837,,search_boards
upright basil bottle cardboard fence,upright basil bottle cardboard fence,0.9859678237108324,,search_boards
upright basil bottle cardboard fence,stand up the red jar,0.994734769196203,,search_boards
upright basil bottle cardboard fence,make the red bottle stand up,0.9947371400621228,,search_boards
upright basil bottle cardboard fence,stand upright the red bottle,0.9947448380448813,,search_boards
upright basil bottle cardboard fence,stand up the red bottle,0.9947466129112589,,search_boards
upright hot sauce bottle cardboard fence,place the red bottle standing up in the tray,0.9797014086465304,,search_boards
upright hot sauce bottle cardboard fence,set the red bottle standing up,0.9812811364389625,,search_boards
upright hot sauce bottle cardboard fence,stand up the red bottle in the tray,0.9852322016505344,,search_boards
upright hot sauce bottle cardboard fence,set the red sauce bottle upright,0.9864148093951335,,search_boards
upright hot sauce bottle cardboard fence,upright hot sauce bottle cardboard fence,0.9889729412178417,,search_boards
upright hot sauce bottle cardboard fence,stand up the red sauce bottle inside the box,0.994726462796026,,search_boards
upright hot sauce bottle cardboard fence,pick up and place the hot sauce bottle upright,0.9947323972678872,,search_boards
upright hot sauce bottle cardboard fence,place the red bottle standing up,0.9947401021512463,,search_boards
upright hot sauce bottle cardboard fence,set the red sauce bottle standing up,0.9947406943700408,,search_boards
wipe pot with sponge,[dry-run:gemini] a37748b5edd5,0.900518987315776,,loop_gemini
wipe pot with sponge,use the yellow sponge to wipe the pot,0.9903199239522161,,search_boards
wipe pot with sponge,wipe pot with sponge,0.9906190808104188,,search_boards
wipe pot with sponge,use the yellow sponge to clean off the pot,0.9906505850892451,,search_boards
wipe pot with sponge,use the yellow sponge to wipe down the pot,0.9907641709774656,,search_boards
wipe pot with sponge,use the yellow sponge to wipe off the pot,0.9908784360073809,,search_boards
wipe pot with sponge,clean the pot with the yellow sponge,0.9946233427210199,,search_boards
wipe pot with sponge,use the sponge to wipe the pot,0.9946342276468307,,search_boards
wipe pot with sponge,use the yellow sponge to clean the pot,0.9946763499600881,,search_boards
zip zipper bag,zip up the black pouch,0.990501598004385,,search_boards
zip zipper bag,zip up the round black pouch,0.9910296195708088,,search_boards
zip zipper bag,zip the round black pouch,0.9911227211226983,,search_boards
zip zipper bag,zip the black pouch closed,0.9915948356871366,,search_boards
zip zipper bag,zip zipper bag,0.9929012362361729,,search_boards
zip zipper bag,zip up the black case,0.9947666864382371,,search_boards
zip zipper bag,close the zipper on the black bag,0.9947690430078091,,search_boards
