task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
take clothes out of laundry machine,Empty the clothes out of the washer.,natural,,0.9068077584880396,7.3092,-0.0392,0.0704,False,64,,generated_natural
take clothes out of laundry machine,Can you grab the garments from the machine?,natural,,0.9082153238255616,7.3211,-0.3411,0.0574,False,64,,generated_natural
take clothes out of laundry machine,"From the washer, please take out all the clothes.",natural,,0.9304612270035099,7.51,0.1325,0.0594,False,64,,generated_natural
take clothes out of laundry machine,extract laundry from washing machine,rephrased,original,0.9323832637316956,7.5263,0.0621,0.0551,False,64,,loop_qwen
take clothes out of laundry machine,Remove the clean laundry from the washing machine.,rephrased,natural,0.9346283430916965,7.5454,0.196,0.0587,False,64,,loop_gemini
take clothes out of laundry machine,Pull the clothes from the washing machine.,natural,,0.9644792530717663,7.7988,0.4883,0.0478,False,64,,generated_natural
take clothes out of laundry machine,take the clothes out of the washing machine,rephrased,original,0.9752724336157017,7.8905,0.6659,0.0467,False,64,,loop_claude
take clothes out of laundry machine,Take the clothes out of the washing machine.,rephrased,original,0.9772114130073355,7.9069,0.692,0.0463,False,64,,loop_claude
take clothes out of laundry machine,take clothes out of washing machine,rephrased,original,0.9772303195317078,7.9071,0.7561,0.0488,False,64,,loop_qwen
take clothes out of laundry machine,Unload the clothes from the washing machine.,natural,,0.9807368287058993,7.9369,0.677,0.043,False,64,,generated_natural
take clothes out of laundry machine,Remove the clothing from the laundry machine.,natural,,0.9966393475420822,8.0719,0.8992,0.0398,False,64,,generated_natural
take clothes out of laundry machine,Take clothes out of the laundry machine.,rephrased,original,0.9997549114940021,8.0983,0.9499,0.0395,False,64,,loop_gemini
take clothes out of laundry machine,take clothes out of laundry machine,original,,1.0,8.1004,0.9774,0.0404,False,384,,search_boards
take corn out of bowl sink,Direct your attention to the concave culinary vessel stationed inside the washbasin and proceed to relieve it of the yellow maize it currently harbors.,adversarial,,0.0,1.32,-7.6147,0.302,False,64,,generated_adversarial
take corn out of bowl sink,I would be exceedingly grateful if you could somehow manage to liberate the ear of corn from its temporary resting place inside the sink's bowl.,adversarial,,0.18328854296005942,2.4665,-6.0431,0.2624,False,64,,generated_adversarial
take corn out of bowl sink,Reach into the bowl in the sink and pull out the corn.,natural,,0.39214914458101663,3.773,-4.3241,0.2145,False,64,,generated_natural
take corn out of bowl sink,"Out of the bowl in the sink, fetch the corn.",natural,,0.5674968919072105,4.8698,-3.2759,0.1588,False,64,,generated_natural
take corn out of bowl sink,Execute a physical extraction of the maize from within the confines of the concave dish currently residing in the plumbing fixture.,adversarial,,0.6263283113839849,5.2378,-3.9633,0.0993,False,64,,generated_adversarial
take corn out of bowl sink,"Provided that the yellow, kernel-covered vegetable is currently occupying the concave receptacle located within the washbasin, proceed to extract it from that vessel.",adversarial,,0.692105882378682,5.6492,-3.3513,0.0869,False,64,,generated_adversarial
take corn out of bowl sink,Lift the yellow cob out of the bowl sitting inside the sink.,natural,,0.7558757415835591,6.0481,-2.0102,0.1044,False,64,,generated_natural
take corn out of bowl sink,Get the yellow vegetable out of that bowl in the sink.,natural,,0.8073013316095307,6.3698,-1.3804,0.1007,False,64,,generated_natural
take corn out of bowl sink,Pick up the corn from the bowl that is in the washbasin.,natural,,0.8673899659803498,6.7456,-1.052,0.0804,False,64,,generated_natural
take corn out of bowl sink,Please grab the ear of corn out of the sink's bowl.,natural,,0.8728696584156458,6.7799,-0.9109,0.0829,False,64,,generated_natural
take corn out of bowl sink,take the corn out of the blue cup,search,,0.8833983156124929,6.8458,-0.8619,0.079,False,64,,search_boards
take corn out of bowl sink,get the corn from the blue bowl,search,,0.909137217103462,7.0068,-0.6236,0.0741,False,64,,search_boards
take corn out of bowl sink,Remove the corn from the bowl in the sink.,natural,,0.9273161137291686,7.1205,-0.1757,0.0817,False,64,,generated_natural
take corn out of bowl sink,take corn from blue bowl,search,,0.9297133856231556,7.1355,-0.3625,0.073,False,64,,search_boards
take corn out of bowl sink,take corn out of bowl,search,,0.9357033118821729,7.173,-0.4723,0.0654,False,64,,search_boards
take corn out of bowl sink,Take the piece of corn out of the sink bowl.,natural,,0.9366557076530448,7.1789,-0.3116,0.0712,False,64,,generated_natural
take corn out of bowl sink,take corn out of the blue bowl,search,,0.9548471252768448,7.2927,-0.0828,0.0701,False,64,,search_boards
take corn out of bowl sink,take corn out of bowl sink,original,,1.0,7.5751,0.3409,0.0618,False,64,,search_boards
take lid off pot,"Provided that you are ready to proceed, I would be deeply obliged if you could locate the vessel primarily used for boiling water and liberate it from its circular capping enclosure.",adversarial,,0.0,3.7996,-5.4296,0.1687,False,64,,generated_adversarial
take lid off pot,"To facilitate access to the interior of the cookware, gently but firmly elevate the removable topmost barrier until it is no longer resting upon the rim.",adversarial,,0.03756868166711194,3.9488,-5.4473,0.1549,False,64,,generated_adversarial
take lid off pot,can you uncover the saucepan for me,natural,,0.22091482888724415,4.6771,-3.6295,0.1619,False,64,,generated_natural
take lid off pot,"Should your current operational parameters allow, please apprehend the protective circular canopy resting atop the primary boiling vessel and completely disengage it from the rim.",adversarial,,0.33745314165555085,5.14,-3.9053,0.1102,False,64,,generated_adversarial
take lid off pot,"Regarding the deep cookware situated before you, it is necessary that you grasp its removable ceiling and separate it completely from the main vessel.",adversarial,,0.3451613563581905,5.1706,-3.6709,0.1167,False,64,,generated_adversarial
take lid off pot,the lid on that pot needs to be removed,natural,,0.6614809687515993,6.4271,-1.0614,0.1081,False,64,,generated_natural
take lid off pot,lift up the orange lid from the pot,search,,0.699518321764082,6.5782,-0.8448,0.1033,False,64,,search_boards
take lid off pot,pick up the orange lid from the pot,search,,0.726724955696833,6.6863,-0.625,0.1024,False,64,,search_boards
take lid off pot,remove the lid from the pot,natural,,0.7866119852547553,6.9242,-0.5578,0.084,False,64,,generated_natural
take lid off pot,open the pot by taking off the lid,natural,,0.7866709565146192,6.9244,-0.4123,0.0897,False,64,,generated_natural
take lid off pot,lift the cover off the cooking pot,natural,,0.8006550584854718,6.9799,-0.2822,0.0899,False,64,,generated_natural
take lid off pot,remove orange lid from pot,search,,0.811089494467966,7.0214,-0.1202,0.0926,False,64,,search_boards
take lid off pot,grab the lid and lift it off the pot,natural,,0.8123235675415096,7.0263,0.0502,0.0989,False,64,,generated_natural
take lid off pot,take the top off the pot,natural,,0.833819965990548,7.1117,-0.0594,0.087,False,64,,generated_natural
take lid off pot,take the orange lid off the pot,search,,0.8840003408472706,7.311,0.2062,0.0798,False,64,,search_boards
take lid off pot,Pop the lid off that pot.,natural,,0.8962866656221243,7.3598,0.2553,0.0774,False,64,,generated_natural
take lid off pot,lift orange lid off the pot,search,,0.8978095929748173,7.3658,0.2932,0.0784,False,64,,search_boards
take lid off pot,remove orange lid off pot,search,,0.9211685949232427,7.4586,0.3437,0.0722,False,64,,search_boards
take lid off pot,take lid off pot,original,,1.0,7.7718,1.1845,0.0775,False,64,,search_boards
take lid off pot or pan,Divest the primary culinary basin of its uppermost sealing plate by hoisting said component entirely away from the rim.,adversarial,,0.0,3.3058,-4.8497,0.2351,False,64,,generated_adversarial
take lid off pot or pan,Proceed to detach the covering component currently affixed to the top of the stovetop cookware.,adversarial,,0.18244078356968643,4.0087,-4.406,0.1905,False,64,,generated_adversarial
take lid off pot or pan,I would be most appreciative if you could grasp the circular covering situated atop the culinary pot and remove it entirely.,adversarial,,0.2766752269949635,4.3718,-3.1127,0.2092,False,64,,generated_adversarial
take lid off pot or pan,"Provided that the cooking receptacle is presently concealed, kindly elevate its uppermost barrier and separate it from the vessel.",adversarial,,0.40025524461334866,4.8479,-2.9427,0.1738,False,64,,generated_adversarial
take lid off pot or pan,remove the metal lid from the pot,search,,0.4262009553654753,4.9478,-2.8402,0.169,False,64,,search_boards
take lid off pot or pan,take the lid off the silver pot,search,,0.44343444540430016,5.0142,-2.9361,0.1593,False,64,,search_boards
take lid off pot or pan,remove the lid of the silver pot,search,,0.4569768370374887,5.0664,-2.6591,0.1656,False,64,,search_boards
take lid off pot or pan,take off the metal lid from the pot,search,,0.4786466628222931,5.1499,-2.7043,0.1565,False,64,,search_boards
take lid off pot or pan,take off the lid of the silver pot,search,,0.4855780183140105,5.1766,-2.7086,0.1539,False,64,,search_boards
take lid off pot or pan,Grab the lid and remove it from the pot.,natural,,0.5380669550646454,5.3788,-2.456,0.146,False,64,,generated_natural
take lid off pot or pan,take the metal lid off the pot,search,,0.544788182974952,5.4047,-2.4519,0.1439,False,64,,search_boards
take lid off pot or pan,Uncover the pot by lifting the lid away.,natural,,0.5669553302779847,5.4901,-2.0288,0.1529,False,64,,generated_natural
take lid off pot or pan,Take the top off the saucepan.,natural,,0.6374451935489321,5.7617,-2.2511,0.1202,False,64,,generated_natural
take lid off pot or pan,Please lift the cover off the cooking pot.,natural,,0.8552187436010883,6.6007,-0.7972,0.1032,False,64,,generated_natural
take lid off pot or pan,Can you take the lid off the pan for me?,natural,,0.8579172536899133,6.6111,-0.4207,0.117,False,64,,generated_natural
take lid off pot or pan,Remove the lid from the pan.,natural,,0.8899184700004334,6.7344,-0.3068,0.1106,False,64,,generated_natural
take lid off pot or pan,Pull the lid off the pan.,natural,,0.9356886909177548,6.9107,-0.254,0.0971,False,64,,generated_natural
take lid off pot or pan,Pop the lid off the cooking pan.,natural,,0.9567017360545224,6.9917,0.0182,0.1007,False,64,,generated_natural
take lid off pot or pan,take lid off pot or pan,original,,1.0,7.1585,0.6893,0.1123,False,64,,search_boards
take spatula off plate sink,Grab the cooking flipper that's resting on the plate and place it in the sink.,natural,,0.0,-0.6718,-8.9696,0.4247,False,64,,generated_natural
take spatula off plate sink,"The utensil one typically utilizes to flip pancakes, which at this exact moment happens to be stationed atop the plate, ought to be promptly relocated into the metallic receptacle where dirty dishes are cleansed.",adversarial,,0.08220146084061378,0.0089,-8.313,0.3904,False,64,,generated_adversarial
take spatula off plate sink,"With the objective of clearing the dishware, lift the flat-edged flipping tool away from the circular dining platter and deposit it securely into the plumbing fixture meant for washing.",adversarial,,0.2279893988941913,1.2161,-7.0545,0.3332,False,64,,generated_adversarial
take spatula off plate sink,Put the spatula into the kitchen sink after picking it up off the plate.,natural,,0.24906271244440115,1.3906,-5.9617,0.3607,False,64,,generated_natural
take spatula off plate sink,"Assuming the role of a kitchen assistant, your immediate prerogative is to liberate the flat-bladed turning utensil from its current location atop the dining dish, subsequently abandoning it within the confines of the washing receptacle.",adversarial,,0.27211099101009706,1.5814,-7.0492,0.3011,False,64,,generated_adversarial
take spatula off plate sink,Pick up the green spatula from the pink plate and place it in the gray sink basin.,rephrased,natural,0.2803318586225132,1.6495,-5.7966,0.3443,False,64,,loop_qwen
take spatula off plate sink,"If it is not too much trouble, kindly separate the broad, flat cooking implement from the ceramic dish it currently rests upon and deposit it directly into the basin used for washing up.",adversarial,,0.2811174196867807,1.656,-7.4611,0.2783,False,64,,generated_adversarial
take spatula off plate sink,Clear the plate by taking the spatula and dropping it into the washing basin.,natural,,0.3313277594318878,2.0718,-6.1,0.2951,False,64,,generated_natural
take spatula off plate sink,Can you toss the spatula from the dish into the sink?,natural,,0.41298059788676494,2.7479,-4.6892,0.2907,False,64,,generated_natural
take spatula off plate sink,Pick up the green spatula from the plate and place it in the sink basin.,search,,0.5708598937942615,4.0552,-3.2521,0.2317,False,64,,probe
take spatula off plate sink,remove the spatula from the yellow plate,search,,0.8022807750740341,5.9715,-0.9922,0.1511,False,64,,search_boards
take spatula off plate sink,lift the green spatula off the plate,search,,0.8139543673868338,6.0682,-1.0347,0.1409,False,64,,search_boards
take spatula off plate sink,pick up the green spatula off the plate,search,,0.8278346764921973,6.1831,-0.9965,0.1322,False,64,,search_boards
take spatula off plate sink,grab the green spatula off the plate,search,,0.8377756144438191,6.2654,-0.6888,0.1371,False,64,,search_boards
take spatula off plate sink,take the green spatula from the plate,search,,0.8385734919604807,6.272,-0.717,0.1354,False,64,,search_boards
take spatula off plate sink,Pick up the spatula from the plate and place it in the sink basin.,search,,0.8420480819151175,6.3008,-0.8667,0.1269,False,64,,probe
take spatula off plate sink,take the green spatula off the plate,search,,0.8496496463557224,6.3637,-0.5482,0.1339,False,64,,search_boards
take spatula off plate sink,grab the spatula from the plate,search,,0.8717036715352474,6.5464,-0.3428,0.1258,False,64,,search_boards
take spatula off plate sink,Move the spatula from the plate into the sink.,natural,,0.9079730877084679,6.8467,0.0417,0.1144,False,64,,generated_natural
take spatula off plate sink,Remove the spatula from the plate and leave it in the sink.,natural,,0.9495758121462724,7.1912,0.5805,0.1051,False,64,,generated_natural
take spatula off plate sink,Move the spatula from the plate to the sink basin.,rephrased,natural,0.963343575602035,7.3052,0.2132,0.0806,False,64,,loop_gemini
take spatula off plate sink,take the spatula off the plate,search,,0.9667816079939917,7.3336,0.1811,0.0768,False,64,,probe
take spatula off plate sink,Please take the spatula off the plate and put it in the sink basin.,natural,,0.9782525411832209,7.4286,0.5727,0.0838,False,128,,generated_natural
take spatula off plate sink,Transfer the spatula off the plate to the sink.,natural,,0.982889888717011,7.467,0.7339,0.0868,False,64,,generated_natural
take spatula off plate sink,Take the spatula off the plate and put it in the sink basin.,rephrased,natural,0.9969735841614304,7.5836,0.7569,0.0774,False,64,,loop_claude
take spatula off plate sink,take spatula off plate sink,original,,0.9973825750768996,7.587,1.1792,0.0937,False,64,,search_boards
take spatula off plate sink,take the spatula off the plate and put it in the sink basin,rephrased,natural,1.0,7.6087,0.8425,0.0785,False,64,,loop_gemini
take spoon out of bowl sink,Grab the metal spoon that is sitting inside the bowl in the sink.,natural,,0.0,2.2037,-6.0147,0.2867,False,64,,generated_natural
take spoon out of bowl sink,Execute the extraction of the soup-sipping utensil from the interior volume of the hemispherical dish situated within the confines of the plumbed washing basin.,adversarial,,0.2056518402012804,3.2314,-5.9087,0.2001,False,64,,generated_adversarial
take spoon out of bowl sink,"Prior to any other action, your objective is to withdraw the metallic stirring implement from the rounded receptacle situated inside the kitchen sink.",adversarial,,0.25844606614950016,3.4952,-5.6781,0.1859,False,64,,generated_adversarial
take spoon out of bowl sink,It is required that you separate the oval-headed dining implement from the confines of the deep dish occupying the washbasin.,adversarial,,0.40079641182426723,4.2065,-5.4542,0.1318,False,64,,generated_adversarial
take spoon out of bowl sink,"If you would be so kind, please extract the utensil typically used for eating soup from the concave dish currently residing within the wash basin.",adversarial,,0.5221192622158117,4.8128,-4.5053,0.1155,False,64,,generated_adversarial
take spoon out of bowl sink,pick up the grey spoon from the blue bowl in the sink,search,,0.5630642249543034,5.0174,-4.2581,0.1072,False,64,,search_boards
take spoon out of bowl sink,pick the spoon up from the blue bowl in the sink,search,,0.5631645459637429,5.0179,-3.4496,0.1389,False,64,,search_boards
take spoon out of bowl sink,pick up spoon from the blue bowl in the sink,search,,0.5873413574134325,5.1387,-3.3831,0.1308,False,64,,search_boards
take spoon out of bowl sink,pick up the spoon from the blue bowl in the sink,search,,0.6194926351095524,5.2994,-3.5249,0.111,False,64,,search_boards
take spoon out of bowl sink,take the spoon from the blue bowl in the sink,search,,0.6680613253900608,5.5421,-2.7254,0.121,False,64,,search_boards
take spoon out of bowl sink,take the spoon out of the blue bowl,search,,0.7261211866060227,5.8322,-2.638,0.0988,False,64,,search_boards
take spoon out of bowl sink,Lift the silver spoon out of the sink's bowl.,natural,,0.8051651756062039,6.2272,-1.6533,0.1026,False,64,,generated_natural
take spoon out of bowl sink,Can you fetch the spoon from the bowl resting in the sink?,natural,,0.8125711013339064,6.2642,-1.7076,0.0972,False,64,,generated_natural
take spoon out of bowl sink,Pick up the spoon from the bowl located in the sink.,natural,,0.8243856779036695,6.3232,-1.5396,0.0985,False,64,,generated_natural
take spoon out of bowl sink,Please get the spoon out of the sink bowl.,natural,,0.8481541816207088,6.442,-1.3737,0.0946,False,64,,generated_natural
take spoon out of bowl sink,Pull the spoon out of that bowl in the sink.,natural,,0.8676132986043552,6.5392,-1.0346,0.0993,False,64,,generated_natural
take spoon out of bowl sink,remove the spoon from the bowl in the sink,search,,0.881345043044589,6.6079,-1.1166,0.09,False,64,,search_boards
take spoon out of bowl sink,Remove the spoon from the bowl in the sink.,natural,,0.9024876234282893,6.7135,-0.83,0.0919,False,64,,generated_natural
take spoon out of bowl sink,Take the spoon out of the bowl that is currently in the sink.,natural,,0.9031758473663877,6.7169,-0.7177,0.096,False,64,,generated_natural
take spoon out of bowl sink,take spoon out of bowl sink,original,,1.0,7.2008,0.0335,0.0828,False,64,,search_boards
take sushi off plate,pick up the sushi on the plate,search,,0.0,-0.8363,-7.6818,0.4898,False,64,,search_boards
take sushi off plate,"Execute a grasping maneuver on the vinegared rice delicacy, subsequently ensuring it no longer maintains physical contact with the flat ceramic serving vessel.",adversarial,,0.3758252160822735,2.5061,-6.6943,0.2333,False,64,,generated_adversarial
take sushi off plate,"If you would be so kind, proceed to alleviate the flat serving vessel of the Japanese seafood item currently resting upon it.",adversarial,,0.6759451114672149,5.1752,-3.6694,0.1163,False,64,,generated_adversarial
take sushi off plate,"Focusing your attention on the dishware, acquire the piece of sushi situated there and separate it entirely from the surface.",adversarial,,0.7227994320565821,5.5919,-2.5281,0.1243,False,64,,generated_adversarial
take sushi off plate,"Directing your manipulators toward the shallow dining receptacle, carefully apprehend the traditional Japanese rice preparation and ensure it is entirely extracted from the vessel's surface.",adversarial,,0.7364076482081939,5.7129,-3.3272,0.0823,False,64,,generated_adversarial
take sushi off plate,grab the sushi up from the green plate,search,,0.8925810070986979,7.1018,-0.2986,0.0785,False,64,,search_boards
take sushi off plate,Remove the sushi from the dish.,natural,,0.9251488716161398,7.3915,0.1847,0.0719,False,64,,generated_natural
take sushi off plate,"From the plate, go ahead and remove the sushi.",natural,,0.9311034326503951,7.4444,0.175,0.0668,False,64,,generated_natural
take sushi off plate,pick up the sushi from the green plate,search,,0.9385498364407588,7.5107,0.1657,0.0606,False,64,,search_boards
take sushi off plate,grab the sushi from the green plate,search,,0.9440074584207658,7.5592,0.2746,0.0606,False,64,,search_boards
take sushi off plate,pick the sushi up from the green plate,search,,0.9508225756305672,7.6198,0.4316,0.0614,False,64,,search_boards
take sushi off plate,Lift the piece of sushi off the plate.,natural,,0.9619038129569445,7.7184,0.6041,0.0595,False,64,,generated_natural
take sushi off plate,pick the sushi up off the green plate,search,,0.9635831146001165,7.7333,0.5259,0.0551,False,64,,search_boards
take sushi off plate,Pick the sushi up off the plate.,natural,,0.9809314647568887,7.8876,0.8291,0.0534,False,64,,generated_natural
take sushi off plate,Move the sushi off the plate.,natural,,0.9826873122851555,7.9032,0.8682,0.0535,False,64,,generated_natural
take sushi off plate,Please clear the sushi off of the plate.,natural,,0.9830562143064535,7.9065,0.7942,0.0503,False,64,,generated_natural
take sushi off plate,grab the sushi off the plate,search,,0.9834024554806636,7.9095,1.0074,0.0584,False,64,,search_boards
take sushi off plate,Grab the sushi off the plate.,natural,,0.9837502887846146,7.9126,0.9609,0.0563,False,64,,generated_natural
take sushi off plate,Get the sushi off that plate.,natural,,0.9908006761227747,7.9753,1.0026,0.0524,False,64,,generated_natural
take sushi off plate,take sushi off plate,original,,1.0,8.0572,1.2812,0.0561,False,64,,search_boards
take sushi out of pan,"Operating under the assumption that the handled cookware is not the intended resting place for the maki, transfer the cylindrical rice creation completely out of the vessel.",adversarial,,0.0,4.7748,-4.9898,0.0998,False,64,,generated_adversarial
take sushi out of pan,pick up the red piece from the pot,search,,0.06808347825555228,4.9873,-3.8966,0.124,False,64,,search_boards
take sushi out of pan,"If it is not too much trouble, kindly extricate the seaweed-wrapped delicacy from the confines of the metallic frying vessel.",adversarial,,0.19063091098570503,5.3697,-3.8528,0.0919,False,64,,generated_adversarial
take sushi out of pan,Proceed to withdraw the item typically eaten with chopsticks from the circular cooking apparatus.,adversarial,,0.35381150590578375,5.8789,-3.0353,0.0791,False,64,,generated_adversarial
take sushi out of pan,"Without altering the position of the cookware itself, ensure that the portion of vinegared rice and fish is entirely evacuated from the interior of the pan.",adversarial,,0.3884405897455094,5.9869,-2.7698,0.0799,False,64,,generated_adversarial
take sushi out of pan,take the red sushi out of the silver pot,search,,0.4619336558797632,6.2163,-2.5169,0.0696,False,64,,search_boards
take sushi out of pan,take the red sushi out of the pot,search,,0.5928984929944513,6.6249,-1.5697,0.0707,False,64,,search_boards
take sushi out of pan,remove the red piece from the pot,search,,0.6058326188421441,6.6653,-1.8438,0.0564,False,64,,search_boards
take sushi out of pan,Grab the sushi and take it out of the metal pan.,natural,,0.6779864719866969,6.8905,-0.8354,0.0761,False,64,,generated_natural
take sushi out of pan,Get the sushi roll out of that skillet.,natural,,0.729704164927236,7.0518,-0.6107,0.0706,False,64,,generated_natural
take sushi out of pan,remove the red sushi from the pot,search,,0.7383116492837577,7.0787,-0.8714,0.058,False,64,,search_boards
take sushi out of pan,grasp the red sushi from the pot and set it down,search,,0.7423896073069874,7.0914,-0.8246,0.0588,False,64,,search_boards
take sushi out of pan,Please lift the Japanese food out of the cooking pan.,natural,,0.7515167214136554,7.1199,-0.6531,0.063,False,64,,generated_natural
take sushi out of pan,Move the sushi out of the pan.,natural,,0.843105816376401,7.4057,0.1698,0.07,False,64,,generated_natural
take sushi out of pan,Clear the pan by removing the sushi from it.,natural,,0.8748220121020187,7.5047,0.1545,0.0607,False,64,,generated_natural
take sushi out of pan,Could you fetch the sushi out of the pan?,natural,,0.9086537278586183,7.6102,0.371,0.0599,False,64,,generated_natural
take sushi out of pan,Pull the sushi from the frying pan.,natural,,0.917086263113877,7.6366,0.4794,0.0618,False,64,,generated_natural
take sushi out of pan,Remove the sushi from the pan.,natural,,0.9177057710561571,7.6385,0.4913,0.0621,False,64,,generated_natural
take sushi out of pan,take sushi out of pan,original,,1.0,7.8953,0.9396,0.057,False,64,,search_boards
take sushi out of pot cardboard fence,"In order to advance to the next phase of the procedure, please reach into the pot's temporary cardboard palisade and completely remove the sushi housed inside of it.",adversarial,,0.0,2.741,-5.8723,0.2449,False,64,,generated_adversarial
take sushi out of pot cardboard fence,pick up the red pepper and set it down on the right,search,,0.3138994614772676,4.4419,-5.2908,0.1174,False,64,,search_boards
take sushi out of pot cardboard fence,"Requiring immediate relocation, the traditional seafood and rice morsel must be liberated from its current resting place inside the pot's cardboard barricade.",adversarial,,0.46867686785162144,5.2805,-2.9679,0.1346,False,64,,generated_adversarial
take sushi out of pot cardboard fence,place the red pepper outside the wooden cutting tray,search,,0.5361734123266693,5.6463,-3.2849,0.0898,False,64,,search_boards
take sushi out of pot cardboard fence,grab the red pepper and move it outside the cardboard wall,search,,0.5791123445507633,5.8789,-3.0501,0.0785,False,64,,search_boards
take sushi out of pot cardboard fence,"Assuming your manipulators are fully operational, I would kindly request that you extract the vinegared rice dish from within the confines of the corrugated paper fencing designated for the pot.",adversarial,,0.5921833953026339,5.9498,-2.6639,0.0874,False,64,,generated_adversarial
take sushi out of pot cardboard fence,grasp the red pepper and move it onto the counter,search,,0.5992145249584955,5.9879,-2.9488,0.0728,False,64,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and set it down on the counter,search,,0.6344131233618624,6.1786,-2.7171,0.0651,False,64,,search_boards
take sushi out of pot cardboard fence,grasp the red pepper and place it on the counter,search,,0.665411427195109,6.3465,-2.3497,0.0647,False,64,,search_boards
take sushi out of pot cardboard fence,It is imperative that the item typically served with soy sauce be withdrawn from the interior of the pot's rigid paper enclosure.,adversarial,,0.6654222223061855,6.3466,-2.0172,0.0777,False,64,,generated_adversarial
take sushi out of pot cardboard fence,grasp the red pepper and put it on the counter,search,,0.6802187766725761,6.4268,-2.4475,0.0537,False,64,,search_boards
take sushi out of pot cardboard fence,Pull the Japanese food out from the cardboard fence near the pot.,natural,,0.8907932093694595,7.5678,-0.3549,0.0351,False,64,,generated_natural
take sushi out of pot cardboard fence,Lift the food out from inside the cardboard pot fence.,natural,,0.9008900628289417,7.6225,-0.0607,0.0418,False,64,,generated_natural
take sushi out of pot cardboard fence,Grab that piece of sushi out of the cardboard enclosure around the pot.,natural,,0.9119833587359971,7.6826,0.1712,0.0456,False,64,,generated_natural
take sushi out of pot cardboard fence,Retrieve the sushi roll from the pot cardboard fence.,natural,,0.9596064508625048,7.9406,0.6744,0.0426,False,64,,generated_natural
take sushi out of pot cardboard fence,I need you to extract the sushi currently sitting in the pot's cardboard boundary.,natural,,0.9672234974500846,7.9819,0.7679,0.0426,False,64,,generated_natural
take sushi out of pot cardboard fence,"Take the sushi out of the cardboard fence by the pot, please.",natural,,0.9873151259553308,8.0908,0.9287,0.0393,False,64,,generated_natural
take sushi out of pot cardboard fence,Can you get the sushi out of that cardboard pot fence?,natural,,0.9884284017164853,8.0968,0.9195,0.0384,False,64,,generated_natural
take sushi out of pot cardboard fence,Remove the sushi from the pot's cardboard fence.,natural,,0.9909534762990597,8.1105,0.9255,0.0374,False,64,,generated_natural
take sushi out of pot cardboard fence,take sushi out of pot cardboard fence,original,,1.0,8.1595,1.1269,0.041,False,64,,search_boards
take the eggplant and put it between the two right burners,"Provided you have correctly identified the large, tear-shaped purple vegetable, proceed to transport it across the surface until it is deposited accurately into the interstitial space situated between the rightmost pair of burners.",adversarial,,0.0,1.985,-7.998,0.2282,False,64,,generated_adversarial
take the eggplant and put it between the two right burners,Put the eggplant exactly between the pair of burners on the right side.,natural,,0.06540920514679349,2.3824,-6.8593,0.2378,False,64,,generated_natural
take the eggplant and put it between the two right burners,move the purple eggplant to the top right section of the table,search,,0.07625072736910327,2.4483,-7.5349,0.2054,False,64,,search_boards
take the eggplant and put it between the two right burners,pick up the purple eggplant and place it near the back right corner of the table,search,,0.10297451446547244,2.6106,-7.6306,0.1873,False,64,,search_boards
take the eggplant and put it between the two right burners,"Once you have firmly gripped the deep purple nightshade fruit, it is imperative that you maneuver it such that its final resting place bisects the span connecting the rightmost pair of circular heating grids.",adversarial,,0.10412897814784242,2.6177,-6.8106,0.2189,False,64,,generated_adversarial
take the eggplant and put it between the two right burners,grasp the purple eggplant and put it on the back right of the table,search,,0.10477782439677345,2.6216,-7.4755,0.1925,False,64,,search_boards
take the eggplant and put it between the two right burners,move the purple eggplant to the back right side of the desk,search,,0.12031756126608302,2.716,-7.1929,0.1952,False,64,,search_boards
take the eggplant and put it between the two right burners,Please bring the dark purple vegetable over so it rests between the two burners on the right.,natural,,0.14897544902056561,2.8901,-7.1722,0.1806,False,64,,generated_natural
take the eggplant and put it between the two right burners,Move the eggplant to the space separating the two burners on the right.,natural,,0.17324123465872351,3.0376,-6.2642,0.2033,False,64,,generated_natural
take the eggplant and put it between the two right burners,grab the purple eggplant and move it to the back right of the desk,search,,0.18357076286757534,3.1003,-7.0455,0.1671,False,64,,search_boards
take the eggplant and put it between the two right burners,Grab the purple vegetable and place it right between the two right-hand burners.,natural,,0.2072089393735898,3.244,-5.7801,0.2041,False,64,,generated_natural
take the eggplant and put it between the two right burners,"If it is not too much trouble to execute, kindly acquire the eggplant and ensure that its final resting location is established precisely in the middle of the void separating the dual heating elements on the right.",adversarial,,0.2211482465511302,3.3286,-6.1718,0.1812,False,64,,generated_adversarial
take the eggplant and put it between the two right burners,grasp the eggplant and place it on the empty space near the back,search,,0.23043344674023966,3.3851,-6.2626,0.1726,False,64,,search_boards
take the eggplant and put it between the two right burners,Can you set the eggplant down in the middle of the two right stovetop burners?,natural,,0.35316061469452814,4.1307,-5.1674,0.1498,False,64,,generated_natural
take the eggplant and put it between the two right burners,Pick up the eggplant and leave it between the right two heating rings.,natural,,0.40083571250247785,4.4204,-4.1665,0.1635,False,64,,generated_natural
take the eggplant and put it between the two right burners,"I would be much obliged if you could deploy your end-effector to apprehend the eggplant, subsequently conveying it to the specific interstitial zone flanked by the two rightward burners.",adversarial,,0.4247812684702839,4.5659,-3.884,0.1617,False,64,,generated_adversarial
