task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
widowx_stack_cube,"Given the current arrangement of the workspace, initiate a sequence of movements to situate the emerald-colored cube directly above the canary-colored cube.",adversarial,,0.19813247194575206,-4.1252,-12.5436,0.5895,False,44,,generated_adversarial
widowx_stack_cube,"Assuming the yellow block is currently clear, elevate the green block until it can be deposited directly upon its upper surface.",adversarial,,0.20685526716167385,-4.0998,-11.9226,0.6116,False,116,0.0,generated_adversarial
widowx_stack_cube,The object reminiscent of a forest canopy must be relocated to the upper face of the one that shares its shade with a sunflower.,adversarial,,0.23040663363976394,-4.0311,-11.0593,0.6395,False,44,,generated_adversarial
widowx_stack_cube,Proceed to transfer the block colored like grass so that it rests entirely upon the block possessing the hue of a lemon.,adversarial,,0.2419528316750128,-3.9974,-11.1312,0.6337,False,44,,generated_adversarial
widowx_stack_cube,Stack the green cube on top of the yellow cube without moving the other objects.,rephrased,adversarial,0.25,,,,True,6,16.666666666666664,loop_claude
widowx_stack_cube,"Stack the green block on top of the yellow block, keeping the yellow block in place.",rephrased,adversarial,0.25,,,,True,6,16.666666666666664,loop_claude
widowx_stack_cube,pick up the green block and put it on the yellow block,rephrased,adversarial,0.25,,,,True,18,16.666666666666664,loop_gemini
widowx_stack_cube,put the green block on the yellow one,rephrased,natural,0.25,,,,True,6,16.666666666666664,loop_qwen
widowx_stack_cube,Stack the green block on top of the yellow block.,rephrased,adversarial,0.25,,,,True,6,16.666666666666664,loop_qwen
widowx_stack_cube,"Stack the green block on the yellow block, avoiding all other objects.",rephrased,adversarial,0.25,,,,True,6,16.666666666666664,loop_claude
widowx_stack_cube,Place the green block atop the yellow block without disturbing the surrounding items.,rephrased,adversarial,0.25,,,,True,6,16.666666666666664,loop_claude
widowx_stack_cube,Stack the green block on the yellow block without moving the yellow block.,rephrased,adversarial,0.25,,,,True,6,16.666666666666664,loop_claude
widowx_stack_cube,put the green block on top of the yellow block,rephrased,adversarial,0.25,,,,True,6,16.666666666666664,loop_gemini
widowx_stack_cube,Put the green block on top of the yellow block.,rephrased,natural,0.25,,,,True,18,16.666666666666664,loop_qwen
widowx_stack_cube,The yellow block needs the green block stacked on top of it.,natural,,0.30410129490102816,-3.8161,-11.5207,0.6023,False,44,,generated_natural
widowx_stack_cube,I would be exceedingly grateful if you could see your way to positioning the green cube such that it is supported by the yellow one.,adversarial,,0.3656235485546035,-3.6366,-11.2041,0.5989,False,44,,generated_adversarial
widowx_stack_cube,"Without disturbing the surrounding items, it is required that the block of green coloration be made to rest atop its yellow counterpart.",adversarial,,0.38656470087862027,-3.5755,-11.3193,0.589,False,116,0.0,generated_adversarial
widowx_stack_cube,put green block on yellow block,rephrased,natural,0.5,,,,True,6,33.33333333333333,loop_qwen
widowx_stack_cube,Pick up the green block and place it on the yellow block.,rephrased,adversarial,0.5,,,,True,6,33.33333333333333,loop_qwen
widowx_stack_cube,Put the green cube on the yellow cube.,rephrased,natural,0.5,,,,True,6,33.33333333333333,loop_claude
widowx_stack_cube,put the green block directly on top of the yellow block,search,,0.5,,,,True,12,33.33333333333333,probe
widowx_stack_cube,Place the green cube on the yellow cube.,rephrased,natural,0.5,,,,True,6,33.33333333333333,loop_qwen
widowx_stack_cube,Pick up the green block and place it on top of the yellow block.,rephrased,adversarial,0.5,,,,True,6,33.33333333333333,loop_qwen
widowx_stack_cube,Place the green block onto the yellow block.,rephrased,natural,0.5,,,,True,6,33.33333333333333,loop_claude
widowx_stack_cube,put the green block directly on the yellow block,rephrased,adversarial,0.5,,,,True,6,33.33333333333333,loop_gemini
widowx_stack_cube,put the green box on the yellow box,unknown,,0.5020978580869693,-3.2384,-10.5248,0.5904,False,44,44.4,fine_exam
widowx_stack_cube,Leave the green toy block resting upon the yellow block.,natural,,0.6086307890367434,-2.9275,-9.9868,0.5841,False,44,,generated_natural
widowx_stack_cube,put the small teal-green cube on the yellow cube,unknown,,0.6204112299972344,-2.8932,-10.5906,0.5573,False,44,19.4,fine_exam
widowx_stack_cube,grab the green block and place it on top of the yellow block,search,,0.6250000000000001,,,,True,12,41.66666666666667,probe
widowx_stack_cube,put the teal-green cube on the yellow cube,unknown,,0.6500994418734274,-2.8065,-10.4203,0.5564,False,44,22.2,fine_exam
widowx_stack_cube,Bring the green block over to the yellow block and leave it on top.,natural,,0.6515047914931597,-2.8024,-10.5509,0.5509,False,44,,generated_natural
widowx_stack_cube,place the small green cube on the yellow cube,unknown,,0.6623936058448427,-2.7707,-10.2457,0.5601,False,44,47.2,fine_exam
widowx_stack_cube,put the green cube on the yellow block,unknown,,0.6686772027769436,-2.7523,-9.9106,0.5716,False,44,27.8,fine_exam
widowx_stack_cube,green cube on yellow cube,unknown,,0.7035513925526892,-2.6506,-10.6163,0.5349,False,56,58.3,fine_exam
widowx_stack_cube,put the small green cube on the yellow cube,unknown,,0.7045447881130787,-2.6477,-10.1473,0.5531,False,44,52.8,fine_exam
widowx_stack_cube,put the green cube on the yellow cube,unknown,,0.7088235040706463,-2.6352,-9.9812,0.5585,False,62,38.9,fine_exam
widowx_stack_cube,place the green cube on the yellow cube,unknown,,0.71941051113262,-2.6043,-10.3321,0.542,False,44,36.1,fine_exam
widowx_stack_cube,the green cube on the yellow cube,unknown,,0.722918294837054,-2.5941,-9.7595,0.5635,False,44,36.1,fine_exam
widowx_stack_cube,put the green cube on top of the yellow block,unknown,,0.7250231210250767,-2.5879,-9.778,0.5623,False,44,25.0,fine_exam
widowx_stack_cube,Just pop the green block onto the yellow one.,natural,,0.7269442216656452,-2.5823,-9.6761,0.5658,False,44,,generated_natural
widowx_stack_cube,place the green cube onto the yellow cube,unknown,,0.7311130735962253,-2.5702,-10.5195,0.5316,False,44,52.8,fine_exam
widowx_stack_cube,stack the small green cube on the yellow cube,unknown,,0.7319133935732721,-2.5678,-10.0948,0.5481,False,44,33.3,fine_exam
widowx_stack_cube,Can you place the green block onto the yellow block for me?,natural,,0.7461132912087773,-2.5264,-9.5756,0.5648,False,116,33.33333333333333,generated_natural
widowx_stack_cube,set the green cube on the yellow cube,unknown,,0.7467855012881777,-2.5244,-10.0987,0.5441,False,44,44.4,fine_exam
widowx_stack_cube,Pick up the green block and put it on the yellow block.,rephrased,adversarial,0.7500000000000001,,,,True,6,50.0,loop_qwen
widowx_stack_cube,place the green block on top of the yellow block,search,,0.7500000000000001,,,,True,12,50.0,probe
widowx_stack_cube,place the green block directly on top of the yellow block,search,,0.7500000000000001,,,,True,12,50.0,probe
widowx_stack_cube,Pick up the green cube and place it on top of the yellow cube.,rephrased,adversarial,0.7500000000000001,,,,True,6,50.0,loop_qwen
widowx_stack_cube,place the green block on the yellow block,rephrased,natural,0.7500000000000001,,,,True,18,50.0,loop_qwen
widowx_stack_cube,small green cube on yellow cube,unknown,,0.7545450347497714,-2.5018,-10.1761,0.539,False,44,33.3,fine_exam
widowx_stack_cube,Construct a small stack with the green block sitting on the yellow one.,natural,,0.7564720453835391,-2.4962,-9.798,0.5534,False,44,,generated_natural
widowx_stack_cube,Take the green piece and set it on the yellow piece.,natural,,0.7589896061764511,-2.4888,-9.9016,0.5487,False,44,,generated_natural
widowx_stack_cube,put the green cube on top of the yellow cube,unknown,,0.7653616248267882,-2.4702,-10.2226,0.5344,False,44,50.0,fine_exam
widowx_stack_cube,put the small green block on the yellow block,unknown,,0.7692990795538125,-2.4588,-10.0641,0.5396,False,44,27.8,fine_exam
widowx_stack_cube,Set the green item down onto the yellow item.,natural,,0.7698451522297783,-2.4572,-9.4571,0.5633,False,44,,generated_natural
widowx_stack_cube,Make sure the green block ends up resting on the yellow block.,natural,,0.775229611939368,-2.4414,-9.6675,0.5537,False,44,,generated_natural
widowx_stack_cube,stack the green cube on the yellow cube,unknown,,0.7872913525720112,-2.4063,-9.8992,0.5415,False,44,25.0,fine_exam
widowx_stack_cube,put the green cube onto the yellow cube,unknown,,0.7973458969616913,-2.3769,-9.8298,0.5416,False,44,30.6,fine_exam
widowx_stack_cube,put the green cube on the yellow one,unknown,,0.8022316038552765,-2.3627,-9.051,0.5709,False,134,33.3,fine_exam
widowx_stack_cube,stack the green block on the yellow block,unknown,,0.827587500331769,-2.2887,-9.3105,0.5542,False,44,22.2,fine_exam
widowx_stack_cube,put green cube on yellow cube,unknown,,0.8297302970059593,-2.2824,-10.0327,0.5253,False,44,36.1,fine_exam
widowx_stack_cube,green block on yellow block,unknown,,0.8300729650413222,-2.2814,-9.167,0.5592,False,128,25.0,fine_exam
widowx_stack_cube,pick up the green cube and place it on the yellow cube,unknown,,0.8331925476253621,-2.2723,-9.6721,0.5386,False,44,30.6,fine_exam
widowx_stack_cube,put the green block on the yellow block,unknown,,0.848765641298688,-2.2269,-9.4206,0.5444,False,74,25.0,fine_exam
widowx_stack_cube,stack the green cube on top of the yellow cube,unknown,,0.8510065871766732,-2.2204,-9.738,0.5314,False,44,38.9,fine_exam
widowx_stack_cube,green cube on top of yellow cube,unknown,,0.8526025977199292,-2.2157,-9.5906,0.5368,False,44,38.9,fine_exam
widowx_stack_cube,set the green cube on top of the yellow cube,unknown,,0.8571681957020648,-2.2024,-9.8938,0.5237,False,44,52.8,fine_exam
widowx_stack_cube,Pick up the green block and drop it on the yellow one.,natural,,0.8668854906144111,-2.174,-8.8205,0.5633,False,44,,generated_natural
widowx_stack_cube,Stack the green on the yellow.,natural,,0.889596762600438,-2.1078,-8.5545,0.5679,False,128,50.0,generated_natural
widowx_stack_cube,Rest the green block on the yellow block.,natural,,0.9115364634127394,-2.0437,-8.9098,0.5483,False,44,,generated_natural
widowx_stack_cube,Move the green cube onto the yellow cube.,natural,,0.9211662034804894,-2.0157,-8.959,0.5439,False,44,,generated_natural
widowx_stack_cube,Lift the green block and set it down on the yellow block.,natural,,0.9215174847264282,-2.0146,-9.3331,0.5291,False,44,,generated_natural
widowx_stack_cube,Put the green one on top of the yellow one.,natural,,0.9329088790994188,-1.9814,-9.0505,0.5373,False,134,33.33333333333333,generated_natural
widowx_stack_cube,Grab that green block and place it directly on top of the yellow block.,natural,,1.0,-1.7856,-8.8746,0.5269,False,44,,generated_natural
widowx_stack_cube,Stack the green cube on the yellow cube.,rephrased,adversarial,1.0,,,,True,6,66.66666666666666,loop_qwen
widowx_stack_cube,Stack the green block on the yellow block.,rephrased,adversarial,1.0,,,,True,18,66.66666666666666,loop_claude
