task,phrase,kind,base_kind,proxy,proxy_imputed,n_ctx,gt_success,source
put pan on stove and put stuffedpig in pan,put pan on the stove and place the stuffedpig in the pan,search,,0.9888598536208856,True,80,,search_boards
put pan on stove from sink,lift the silver pan out of the sink and place it on the burner,search,,0.9817084354812913,True,80,,search_boards
put pan on stove from sink,lift the silver pan from the sink and put it on the burner,search,,0.9845550498923927,True,80,,search_boards
put pan on stove from sink,put pan on stove from sink,original,,0.9848770178369058,True,80,,search_boards
put pan on stove from sink,lift the metal pan and place it on the stove burner,search,,0.9881115952662503,True,80,,search_boards
put pan on stove from sink,lift the silver pan from the sink and place it on the blue burner,search,,0.9890355347390528,True,80,,search_boards
put pan on stove from sink,place the pan on the blue burner,search,,0.9945715523143767,True,80,,search_boards
put pan on stove from sink,transfer the metal pan from the sink to the stove top,search,,0.9945861996665026,True,80,,search_boards
put pear in bowl,place the green pear in the blue bowl,search,,0.9852730712690089,True,80,,search_boards
put pear in bowl,drop the green pear inside the blue bowl,search,,0.9870545258719946,True,80,,search_boards
put pear in bowl,drop pear in blue bowl,search,,0.9881567197723116,True,80,,search_boards
put pear in bowl,put pear in bowl,original,,0.9883041716223685,True,80,,search_boards
put pear in bowl,pick up the pear and put it in the bowl,search,,0.9946038461154969,True,80,,search_boards
put pear on plate,move pear to the green plate,search,,0.9893810966616396,True,80,,search_boards
put pear on plate,put the green pear on the green plate,search,,0.9898929335244672,True,80,,search_boards
put pear on plate,place the green pear onto the green plate,search,,0.9901600414172629,True,80,,search_boards
put pear on plate,put the green pear onto the green plate,search,,0.9902762591092896,True,80,,search_boards
put pear on plate,put pear on plate,original,,0.9929914938695387,True,80,,search_boards
put pear on plate,move the green pear onto the green plate,search,,0.9946220408638121,True,80,,search_boards
put pear on plate,put green pear on plate,search,,0.9946238569792848,True,80,,search_boards
put pear on plate,move green pear to green plate,search,,0.9946286969722988,True,80,,search_boards
put pear on plate,move pear to green plate,search,,0.9946443970391485,True,80,,search_boards
put pepper in pan,put the red pepper inside the metal pot,search,,0.9855513056412581,True,80,,search_boards
put pepper in pan,put the red pepper inside the silver pot,search,,0.9865338952373768,True,80,,search_boards
put pepper in pan,drop the red pepper inside the metal pot,search,,0.9870154157610258,True,80,,search_boards
put pepper in pan,drop the red pepper into the silver pot,search,,0.9875176652545826,True,80,,search_boards
put pepper in pan,put pepper in pan,original,,0.9918089275603116,True,80,,search_boards
put pepper in pan,place the pepper inside the silver pot,search,,0.9946244622155477,True,80,,search_boards
put pepper in pan,put the red pepper in the pot,search,,0.9946262775177572,True,80,,search_boards
put pepper in pan,put the red pepper into the metal pot,search,,0.9946371565341711,True,80,,search_boards
put pepper in pot or pan,[dry-run:gemini] a33a066885cd,rephrased,search,0.27933185484905376,False,80,,loop_gemini
put pepper in pot or pan,place the yellow pepper inside the silver pot,search,,0.9147910712644589,True,80,,search_boards
put pepper in pot or pan,place the yellow pepper in the pot,search,,0.9168331473558643,True,80,,search_boards
put pepper in pot or pan,put the yellow pepper in the silver pot,search,,0.9241753808600581,True,80,,search_boards
put pepper in pot or pan,move pepper to pot,search,,0.9574198145871398,True,80,,search_boards
put pepper in pot or pan,place the pepper in the pot,search,,0.9574613262061533,True,80,,search_boards
put pepper in pot or pan,put pepper into pot,search,,0.9664549582523988,True,80,,search_boards
put pepper in pot or pan,put pepper in pot or pan,original,,0.9695083653835339,True,80,,search_boards
put pot in sink,[dry-run:gemini] fa8bb4efc7d3,rephrased,search,0.34410451781301277,False,80,,loop_gemini
put pot in sink,move the pot in front of the faucet into the sink,search,,0.977885976804471,True,80,,search_boards
put pot in sink,put the pot of yellow food in the sink,search,,0.9832282422483325,True,80,,search_boards
put pot in sink,move the metal pot with yellow food into the sink,search,,0.9836485630423085,True,80,,search_boards
put pot in sink,move the small metal pot of yellow food into the sink,search,,0.9853631328528757,True,80,,search_boards
put pot in sink,put pot in sink,original,,0.9885103896521409,True,80,,search_boards
put pot in sink,place the metal cooking pot in the sink,search,,0.9946371565341711,True,80,,search_boards
put pot in sink,move the pot of fake food to the sink,search,,0.9946468083794993,True,80,,search_boards
put pot on stove which is near stove,set the pot on the stove burner,search,,0.9463000908634225,True,80,,search_boards
put pot on stove which is near stove,put the pot that is in the sink onto the stove,search,,0.9485825688433321,True,80,,search_boards
put pot on stove which is near stove,place the pot onto the stove,search,,0.9488688956371291,True,80,,search_boards
put pot on stove which is near stove,set the small silver pot on the stove burner,search,,0.9730173369110676,True,80,,search_boards
put pot on stove which is near stove,set the small silver pot on the stove,search,,0.9836849352793284,True,80,,search_boards
put pot on stove which is near stove,set the small pot on the stove,search,,0.9859910600234292,True,80,,search_boards
put pot on stove which is near stove,set the silver pot on the stove,search,,0.9870848644520553,True,80,,search_boards
put pot on stove which is near stove,put pot on stove which is near stove,original,,0.9893525173617623,True,80,,search_boards
put pot or pan from sink into drying rack,place the silver pot in the yellow drying basket,search,,0.9906462328254353,True,80,,search_boards
put pot or pan from sink into drying rack,put the metal pot in the yellow rack,search,,0.9907640151891299,True,80,,search_boards
put pot or pan from sink into drying rack,put the metal pot inside the yellow dish rack,search,,0.991159345494823,True,80,,search_boards
put pot or pan from sink into drying rack,put pot or pan from sink into drying rack,original,,0.9920320733102892,True,80,,search_boards
put pot or pan from sink into drying rack,transfer the silver pot from within the sink into the yellow drying basket,search,,0.9922908617519886,True,80,,search_boards
put pot or pan from sink into drying rack,transfer the silver pot from the sink into the yellow drying basket,search,,0.9922917275970732,True,80,,search_boards
put pot or pan from sink into drying rack,place the silver pot from the sink into the yellow drying basket,search,,0.9923236961210269,True,80,,search_boards
put pot or pan from sink into drying rack,move the silver pot from the sink into the yellow drying basket,search,,0.9923726876627728,True,80,,search_boards
put pot or pan from sink into drying rack,transfer the pot from the sink into the yellow dish drainer,search,,0.9926113694817881,True,80,,search_boards
put pot or pan from sink into drying rack,transfer the pot from the sink to the dish drainer,search,,0.9932989106385969,True,80,,search_boards
put pot or pan from sink into drying rack,place the silver pot from the sink into the yellow dish drainer,search,,0.9933864889277861,True,80,,search_boards
put pot or pan from sink into drying rack,transfer the silver pot from the sink to the yellow dish drainer,search,,0.9934839308792663,True,80,,search_boards
put pot or pan from sink into drying rack,transfer the silver pot from the sink into the yellow dish drainer,search,,0.9939535546988714,True,80,,search_boards
put pot or pan in sink,put metal pot in sink,search,,0.9792689277816364,True,80,,search_boards
put pot or pan in sink,place the metal pot inside the sink,search,,0.9836722140558095,True,80,,search_boards
put pot or pan in sink,put the metal pot in the sink,search,,0.98460317118627,True,80,,search_boards
put pot or pan in sink,put pot or pan in sink,original,,0.9895287246955241,True,80,,search_boards
put pot or pan in sink,drop the metal pot inside the sink,search,,0.9945660494019515,True,80,,search_boards
put pot or pan in sink,place the small metal pot in the sink,search,,0.9945721634068683,True,80,,search_boards
put pot or pan on stove,set the silver pot on the left burner,search,,0.9477368952504169,True,80,,search_boards
put pot or pan on stove,set the silver pot on the left stove burner,search,,0.94919739807329,True,80,,search_boards
put pot or pan on stove,put the silver pot on the stove burner,search,,0.9807474673436624,True,80,,search_boards
put pot or pan on stove,place the silver pot on the stove burner,search,,0.9829060492103999,True,80,,search_boards
put pot or pan on stove,put the silver pot on the left burner,search,,0.9869499729687905,True,80,,search_boards
put pot or pan on stove,put pot or pan on stove,original,,0.9879104804099766,True,80,,search_boards
put pot or pan on stove,set the small metal pot on the stove,search,,0.9887533637490986,True,80,,search_boards
put pot or pan on stove,set the silver cooking pot on the burner,search,,0.9888136222902744,True,80,,search_boards
put pot or pan on stove,place the small silver pot on the stove,search,,0.9888698247182691,True,80,,search_boards
put potato in pot cardboard fence,put the yellow potato in the orange pot,search,,0.9732157372994114,True,80,,search_boards
put potato in pot cardboard fence,place the yellow potato in the orange pot,search,,0.9797078221446711,True,80,,search_boards
put potato in pot cardboard fence,put the yellow potato in the pot,search,,0.9878684995207466,True,80,,search_boards
put potato in pot cardboard fence,place potato in orange pot,search,,0.9878766360761452,True,80,,search_boards
put potato in pot cardboard fence,put potato in pot cardboard fence,original,,0.9907888411092195,True,80,,search_boards
put potato in pot cardboard fence,put the yellow potato in the orange cup,search,,0.9946822504719028,True,80,,search_boards
put potato in pot cardboard fence,move the potato into the orange pot,search,,0.9946888324590262,True,80,,search_boards
put potato in pot or pan,put the yellow potato into the metal pot,search,,0.9704898950786145,True,80,,search_boards
put potato in pot or pan,put the yellow potato inside the metal pot,search,,0.9704963779152888,True,80,,search_boards
put potato in pot or pan,put the yellow potato in the metal pot,search,,0.9726794798283015,True,80,,search_boards
put potato in pot or pan,place the yellow potato into the metal pot,search,,0.9731596190594156,True,80,,search_boards
put potato in pot or pan,put potato in pot or pan,original,,0.9828603451150258,True,80,,search_boards
put potato in pot or pan,drop the potato into the pot,search,,0.9945770496844383,True,80,,search_boards
put potato in pot or pan,put potato in pot,search,,0.9945776601614528,True,80,,search_boards
put potato on plate,put potato on plate,original,,0.9866983088164036,True,80,,search_boards
put potato on plate,place the potato onto the pink plate,search,,0.9869528884365388,True,80,,search_boards
put potato on plate,put the potato on pink plate,search,,0.987295278509198,True,80,,search_boards
put potato on plate,put potato on pink plate,search,,0.987551107577955,True,80,,search_boards
put potato on plate,place potato on red plate,search,,0.9946365527194648,True,80,,search_boards
put red bottle in sink,place the red bottle in the basin,search,,0.9844479681671393,True,80,,search_boards
put red bottle in sink,grab the red bottle and drop it in the sink,search,,0.9891636751724375,True,80,,search_boards
put red bottle in sink,grab the red bottle and place it in the sink,search,,0.989715880915885,True,80,,search_boards
put red bottle in sink,grab the red bottle and put it in the sink,search,,0.9897227913291441,True,80,,search_boards
put red bottle in sink,put red bottle in sink,original,,0.9904822494124305,True,80,,search_boards
put red bottle in sink,place red bottle in the sink,search,,0.9945971593791556,True,80,,search_boards
put red bottle in sink,drop the red bottle into the sink,search,,0.9946026309577616,True,80,,search_boards
put redcube in pan and put pan on stove,place red block in pan and move pan to stove burner,search,,0.9645476594874052,True,80,,search_boards
put redcube in pan and put pan on stove,put the red toy in the metal pot and place the pot on the stove,search,,0.9784706535615838,True,80,,search_boards
put redcube in pan and put pan on stove,place red block in the pan and put the pan on the stove burner,search,,0.9838242270178658,True,80,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and place the pan on the stove burner,search,,0.9846391652751253,True,80,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and set the pan on the stove burner,search,,0.9847551501138831,True,80,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and put the pan on the stove burner,search,,0.9847857073878444,True,80,,search_boards
put redcube in pan and put pan on stove,put redcube in pan and put pan on stove,original,,0.9850596888507518,True,80,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and put the pan on the stove,search,,0.9876426184727456,True,80,,search_boards
put redcube in pan and put pan on stove,put the red block in the pan and set the pan on the stove,search,,0.9879617451372029,True,80,,search_boards
put redcube in pan and put pan on stove,put red block inside the pan and put the pan on the stove burner,search,,0.9883537866110198,True,80,,search_boards
put redcube in pan and put pan on stove,place red block inside the pan and put the pan on the stove burner,search,,0.9884291140153151,True,80,,search_boards
put small spoon from basket to tray,place the small spoon from the grey container to the tray,search,,0.8676839275641639,True,80,,search_boards
put small spoon from basket to tray,transfer the small spoon from the basket to the tray,search,,0.886081838423528,True,80,,search_boards
put small spoon from basket to tray,transfer small spoon from basket to tray,search,,0.9026086584367117,True,80,,search_boards
put small spoon from basket to tray,move small spoon from basket to tray,search,,0.9877471720042623,True,80,,search_boards
put small spoon from basket to tray,transfer the small spoon from basket to tray,search,,0.9881726056315747,True,80,,search_boards
put small spoon from basket to tray,put the small spoon from basket to tray,search,,0.9889195479922063,True,80,,search_boards
put small spoon from basket to tray,place small spoon from basket to tray,search,,0.9891369499361359,True,80,,search_boards
put small spoon from basket to tray,put small spoon from basket to tray,original,,0.9893262528345345,True,80,,search_boards
put spatula in pan,put spatula in the pan,search,,0.9882122282296363,True,80,,search_boards
put spatula in pan,put spatula inside the pan,search,,0.9882950092641408,True,80,,search_boards
put spatula in pan,put spatula in pan,original,,0.9888698247182691,True,80,,search_boards
put spatula in pan,place spatula in pan,search,,0.9889789260568358,True,80,,search_boards
put spatula in pan,put the spatula in the pot,search,,0.9916782441193918,True,80,,search_boards
put spatula in pan,put spatula into pot,search,,0.99216604714338,True,80,,search_boards
put spatula in pan,place the spatula in the pot,search,,0.9923383402193542,True,80,,search_boards
put spatula on cutting board,place the spatula on top of the cutting board,search,,0.9910153691534553,True,80,,search_boards
put spatula on cutting board,put the spatula on the board,search,,0.9911821289759342,True,80,,search_boards
put spatula on cutting board,lay the spatula on the cutting board,search,,0.9912324414926749,True,80,,search_boards
put spatula on cutting board,set the spatula on the green cutting board,search,,0.9915814755491078,True,80,,search_boards
put spatula on cutting board,put spatula on cutting board,original,,0.991611658440593,True,80,,search_boards
put spatula on cutting board,place the spatula on the cutting board,search,,0.9946930167765708,True,80,,search_boards
put spatula on cutting board,set the spatula on top of the cutting board,search,,0.9946983917956871,True,80,,search_boards
put spatula on plate sink,place the green spatula in the blue bowl,search,,0.9564118487401354,True,80,,search_boards
put spatula on plate sink,place the small spatula in the blue bowl in the sink,search,,0.9792413342488931,True,80,,search_boards
put spatula on plate sink,place the green spatula inside the blue bowl in the sink,search,,0.9830330069360433,True,80,,search_boards
put spatula on plate sink,place the spatula in the blue bowl inside the sink,search,,0.985407146128765,True,80,,search_boards
put spatula on plate sink,put spatula on plate sink,original,,0.9907411998700492,True,80,,search_boards
put spatula on plate sink,set the spatula in the blue bowl inside the sink,search,,0.9946576460547587,True,80,,search_boards
put spatula on plate sink,put the small spatula into the blue bowl,search,,0.9946588488929705,True,80,,search_boards
put spoon in bowl sink,place the spoon in the blue bowl,search,,0.9848921836958863,True,80,,search_boards
put spoon in bowl sink,drop the spoon inside the blue bowl,search,,0.9869572604330902,True,80,,search_boards
put spoon in bowl sink,put the spoon into the blue bowl,search,,0.9878454166446743,True,80,,search_boards
put spoon in bowl sink,drop the spoon into the blue bowl,search,,0.9879536650059288,True,80,,search_boards
put spoon in bowl sink,put spoon in bowl sink,original,,0.9904491126602253,True,80,,search_boards
put spoon in bowl sink,place the spoon inside the blue bowl,search,,0.9945636018826205,True,80,,search_boards
put spoon in bowl sink,put the spoon in the blue bowl,search,,0.9945764391390678,True,80,,search_boards
put spoon in bowl sink,drop the spoon in the blue bowl,search,,0.9945807115214483,True,80,,search_boards
put spoon in pot,place the spoon inside the metal pot,search,,0.9728205010198357,True,80,,search_boards
put spoon in pot,place the blue and white spoon in the metal pot,search,,0.9746661546450226,True,80,,search_boards
put spoon in pot,place the blue spoon inside the metal pot,search,,0.9769415421707119,True,80,,search_boards
put spoon in pot,put the spoon in the metal pot,search,,0.9772228883127755,True,80,,search_boards
put spoon in pot,put spoon in pot,original,,0.9838835648105456,True,80,,search_boards
put spoon in pot,put the toy spoon in the pot,search,,0.9935524505830078,True,80,,search_boards
put spoon in pot,put the spoon in the pot,search,,0.9935662130958635,True,80,,search_boards
put spoon in pot,place the spoon inside the pot,search,,0.9936852192292029,True,80,,search_boards
put spoon in pot,place the spoon in the pot,search,,0.9937474170728752,True,80,,search_boards
put spoon in pot,place the spoon in the metal pot,search,,0.99451874158008,True,80,,search_boards
put strawberry in pot,move the strawberry into the metal pot,search,,0.9836011599034697,True,80,,search_boards
put strawberry in pot,move the strawberry to the pot,search,,0.984086907145508,True,80,,search_boards
put strawberry in pot,move the strawberry inside the pot,search,,0.985092969740601,True,80,,search_boards
put strawberry in pot,transfer the strawberry to the pot,search,,0.9855577516654284,True,80,,search_boards
put strawberry in pot,put strawberry in pot,original,,0.9870689815765538,True,80,,search_boards
put strawberry in pot,move the strawberry to the silver pot,search,,0.9891806482722125,True,80,,search_boards
put strawberry in pot,move the strawberry into the pot,search,,0.99043947092999,True,80,,search_boards
put strawberry in pot,put the strawberry inside the pot,search,,0.9905184620322662,True,80,,search_boards
put stuffedduck in pan,[dry-run:gemini] 171464f3b30a,rephrased,search,0.5285399050521215,False,80,,loop_gemini
put stuffedduck in pan,put the yellow toy in the metal pan,search,,0.9745147877680086,True,80,,search_boards
put stuffedduck in pan,put the yellow toy duck in the metal pan,search,,0.9810633556553056,True,80,,search_boards
put stuffedduck in pan,place the yellow toy duck in the pot,search,,0.9876315617193281,True,80,,search_boards
put stuffedduck in pan,put the yellow toy duck in the pot,search,,0.9882609155090201,True,80,,search_boards
put stuffedduck in pan,put stuffedduck in pan,original,,0.9923503792478068,True,80,,search_boards
put stuffedduck in pan,place the yellow duck in the pan,search,,0.9946486161760806,True,80,,search_boards
put stuffedduck in pan,put the yellow duck in the pan,search,,0.994655841292248,True,80,,search_boards
put stuffedduck in pan,place yellow duck in pot,search,,0.99466906214811,True,80,,search_boards
put sushi in pot or pan,move the red sushi into the metal pot,search,,0.9768137038275498,True,80,,search_boards
put sushi in pot or pan,place the red sushi in the pot,search,,0.9785254289116521,True,80,,search_boards
put sushi in pot or pan,put red sushi in the silver pot,search,,0.9819025475525094,True,80,,search_boards
put sushi in pot or pan,put red sushi inside the metal pot,search,,0.9820826905144538,True,80,,search_boards
put sushi in pot or pan,put sushi in pot or pan,original,,0.9901556290199158,True,80,,search_boards
put sushi in pot or pan,place the sushi in the pot,search,,0.9946323241227918,True,80,,search_boards
put sushi in pot or pan,put the sushi inside the metal pot,search,,0.9946443970391485,True,80,,search_boards
put sushi in pot or pan,put the red sushi in the pot,search,,0.9946606526452442,True,80,,search_boards
put sushi in pot or pan,place the red sushi inside the pot,search,,0.9946750608688802,True,80,,search_boards
put sweet potato in pan which is on stove,put sweet potato in pot,search,,0.8266070865775947,True,80,,search_boards
put sweet potato in pan which is on stove,put the sweet potato into the silver pan,search,,0.8533476433562237,True,80,,search_boards
put sweet potato in pan which is on stove,place sweet potato in the metal pot,search,,0.8555716922467225,True,80,,search_boards
put sweet potato in pan which is on stove,put the sweet potato into the silver pot,search,,0.8662740917191092,True,80,,search_boards
put sweet potato in pan which is on stove,put the sweet potato into the metal pan,search,,0.8701208195707284,True,80,,search_boards
put sweet potato in pan which is on stove,place the sweet potato into the silver pot,search,,0.8837882559978584,True,80,,search_boards
put sweet potato in pan which is on stove,place the sweet potato in the silver pot,search,,0.9700490964117668,True,80,,search_boards
put sweet potato in pan which is on stove,put the sweet potato in the silver pot,search,,0.9758192659877709,True,80,,search_boards
put sweet potato in pan which is on stove,put the sweet potato in the silver metal pot,search,,0.9784968674951496,True,80,,search_boards
put sweet potato in pan which is on stove,put sweet potato in pan which is on stove,original,,0.9802014177658231,True,80,,search_boards
put sweet potato in pan which is on stove,put the sweet potato in the silver pan,search,,0.9827704931952157,True,80,,search_boards
put sweet potato in pot,place the sweet potato in the pot,search,,0.9818097891300684,True,80,,search_boards
put sweet potato in pot,place the sweet potato inside the pot,search,,0.982247261314119,True,80,,search_boards
put sweet potato in pot,place the sweet potato into the pot,search,,0.9822827550406462,True,80,,search_boards
put sweet potato in pot,put sweet potato in pot,original,,0.9841099343724224,True,80,,search_boards
put sweet potato in pot,put sweet potato into the pot,search,,0.9946293016666266,True,80,,search_boards
put sweet potato in pot which is in sink,put sweet potato in pot which is in sink,original,,0.9654310082441689,True,80,,search_boards
put sweet potato in pot which is in sink,place the sweet potato in the silver pot inside the sink,search,,0.967317454251173,True,80,,search_boards
put sweet potato in pot which is in sink,put the sweet potato inside the silver pot inside the sink,search,,0.9694178882386235,True,80,,search_boards
put sweet potato in pot which is in sink,place the sweet potato in the metal pot inside the sink,search,,0.969427954080373,True,80,,search_boards
put sweet potato in pot which is in sink,put the sweet potato in the pot inside the sink,search,,0.9738111246263007,True,80,,search_boards
put sweet potato in pot which is in sink,put the sweet potato in the metal pot inside the sink,search,,0.9845791290158235,True,80,,search_boards
put sweet potato in pot which is in sink,put the orange sweet potato in the silver pot,search,,0.984596305762225,True,80,,search_boards
put sweet potato in pot which is in sink,place the orange sweet potato in the metal pot,search,,0.9846904417529624,True,80,,search_boards
put the ball in the cup,stack the yellow block on the blue block,search,,0.7842992191368958,True,80,,search_boards
put the ball in the cup,stack yellow block on top of blue block,search,,0.8527374748741491,True,80,,search_boards
put the ball in the cup,place the yellow block on top of the blue block,search,,0.8623045806204873,True,80,,search_boards
put the ball in the cup,put the ball in the cup,original,,0.9859519187254266,True,80,,search_boards
put the blue figure on the top edge of the cloth,place the blue block at the top edge of the towel,search,,0.8382095480451418,True,80,,search_boards
put the blue figure on the top edge of the cloth,put the blue block at the top edge of the cloth,search,,0.8398148880586874,True,80,,search_boards
put the blue figure on the top edge of the cloth,place the blue block on the top edge of the cloth,search,,0.9073956725672513,True,80,,search_boards
put the blue figure on the top edge of the cloth,place the blue block onto the top edge of the cloth,search,,0.9370556022605939,True,80,,search_boards
put the blue figure on the top edge of the cloth,put the blue figure on the top edge of the cloth,original,,0.989394170133098,True,80,,search_boards
put the blue figure on the top edge of the cloth,place the blue block on the upper edge of the cloth,search,,0.9946942116934976,True,80,,search_boards
put the blue figure on the top edge of the cloth,put the blue block on the top section of the cloth,search,,0.9947025686221713,True,80,,search_boards
put the silver lid on the silver pot,put the silver lid on the silver bowl,search,,0.9856908690264566,True,80,,search_boards
put the silver lid on the silver pot,put the silver lid on the metal pot,search,,0.9862911641802304,True,80,,search_boards
put the silver lid on the silver pot,put the silver lid on top of the pot,search,,0.9880034072698101,True,80,,search_boards
put the silver lid on the silver pot,put the lid on the metal pot,search,,0.9881911125265114,True,80,,search_boards
put the silver lid on the silver pot,put the silver lid on the silver pot,original,,0.9888098655009955,True,80,,search_boards
put the silver lid on the silver pot,place the silver lid on the metal bowl,search,,0.9946816517072772,True,80,,search_boards
put the yellow duck in the drawer,get the yellow cloth out,search,,0.8707590811887351,True,80,,search_boards
put the yellow duck in the drawer,take the yellow rag out of the dryer,search,,0.9140203098770042,True,80,,search_boards
put the yellow duck in the drawer,take the yellow cloth,search,,0.935269843986847,True,80,,search_boards
put the yellow duck in the drawer,pick up the yellow cloth,search,,0.9497080383477868,True,80,,search_boards
put the yellow duck in the drawer,put the yellow duck in the drawer,original,,0.9884226392836188,True,80,,search_boards
put the yellow duck in the drawer,take out the yellow cloth,search,,0.9946786568781188,True,80,,search_boards
right pepper shaker,put the grey shaker next to the dial,search,,0.9520910983351801,True,80,,search_boards
right pepper shaker,move the grey shaker next to the dial,search,,0.9551731903074876,True,80,,search_boards
right pepper shaker,put the grey shaker next to the stove dial,search,,0.9700260669911107,True,80,,search_boards
right pepper shaker,put the grey shaker on the right,search,,0.9833732179889344,True,80,,search_boards
right pepper shaker,right pepper shaker,original,,0.9865549314135097,True,80,,search_boards
right pepper shaker,move the grey bottle to the top right,search,,0.9946117380111466,True,80,,search_boards
right pepper shaker,move the grey container to the right,search,,0.9946244622155477,True,80,,search_boards
sweep into pile,brush the black beans into a heap,search,,0.9909201336591,True,80,,search_boards
sweep into pile,brush the black beans into a pile,search,,0.9916426721669402,True,80,,search_boards
sweep into pile,sweep all the beans together,search,,0.9922908617519886,True,80,,search_boards
sweep into pile,sweep into pile,original,,0.9926345777590948,True,80,,search_boards
sweep into pile,sweep the black beans into one heap,search,,0.9927698785832844,True,80,,search_boards
sweep into pile,sweep the coffee beans together,search,,0.9945928998932102,True,80,,search_boards
sweep into pile,sweep the beans to the center,search,,0.9946044535923253,True,80,,search_boards
take banana out of colander,grab the banana and remove it from the colander,search,,0.9876798630038147,True,80,,search_boards
take banana out of colander,grab the banana and take it out of the colander,search,,0.9890686275560957,True,80,,search_boards
take banana out of colander,get the banana and remove it from the colander,search,,0.9891903353779435,True,80,,search_boards
take banana out of colander,get the yellow banana out of the colander,search,,0.989532242701851,True,80,,search_boards
take banana out of colander,take banana out of colander,original,,0.990680782418124,True,80,,search_boards
take banana out of colander,remove the banana from the colander,search,,0.9946056683419404,True,80,,search_boards
take banana out of colander,pick up the banana out of the colander,search,,0.9946099178239498,True,80,,search_boards
take banana out of colander,get the banana out of the colander,search,,0.9946238569792848,True,80,,search_boards
take beet from pot sink,lift beet from pot sink,search,,0.9889900243632177,True,80,,search_boards
take beet from pot sink,take beet from orange pot sink,search,,0.9909201336591,True,80,,search_boards
take beet from pot sink,take the beet from pot sink,search,,0.9915255432763576,True,80,,search_boards
take beet from pot sink,take beet from pot sink,original,,0.9917211040792796,True,80,,search_boards
take beet from pot sink,take the beet out of the pot in the sink,search,,0.9935741675223487,True,80,,search_boards
take beet from pot sink,take the beet from the orange cup in the sink,search,,0.9935806684212919,True,80,,search_boards
take beet from pot sink,pick up the beet from the pot inside the sink,search,,0.9935813903399204,True,80,,search_boards
take broccoli out of pan,pick up the green broccoli from the pot,search,,0.9863324255595403,True,80,,search_boards
take broccoli out of pan,grab the broccoli from the pot,search,,0.9876066482933666,True,80,,search_boards
take broccoli out of pan,grab the green broccoli from the pot,search,,0.9879872969159255,True,80,,search_boards
take broccoli out of pan,take broccoli out of pan,original,,0.9891576069710094,True,80,,search_boards
take broccoli out of pan,lift the green broccoli from the pot,search,,0.9892229660686003,True,80,,search_boards
take broccoli out of pan,pick up the broccoli from the pot,search,,0.9892927325465807,True,80,,search_boards
take broccoli out of pan,remove the green broccoli from the pot,search,,0.9893178825070651,True,80,,search_boards
take broccoli out of pan,remove broccoli from metal pot,search,,0.9893346166738641,True,80,,search_boards
take clothes out of laundry machine,pull cloth out of washing machine,search,,0.9899909859902607,True,80,,search_boards
take clothes out of laundry machine,remove cloth from washing machine,search,,0.9901809735794515,True,80,,search_boards
take clothes out of laundry machine,remove white cloth from washing machine,search,,0.9902150314479476,True,80,,search_boards
take clothes out of laundry machine,remove the cloth from the washing machine,search,,0.9911771810007185,True,80,,search_boards
take clothes out of laundry machine,take clothes out of laundry machine,original,,0.9930221495048436,True,80,,search_boards
take clothes out of laundry machine,take the cloth out of the dryer,search,,0.9946942116934976,True,80,,search_boards
take clothes out of laundry machine,take cloth out of dryer,search,,0.9947013755772832,True,80,,search_boards
take corn out of bowl sink,take corn from blue bowl,search,,0.9825195495348286,True,80,,search_boards
take corn out of bowl sink,take the corn out of the blue cup,search,,0.9826743980120319,True,80,,search_boards
take corn out of bowl sink,take corn out of bowl sink,original,,0.9864977576673688,True,80,,search_boards
take corn out of bowl sink,take corn out of bowl,search,,0.9872995372496313,True,80,,search_boards
take corn out of bowl sink,take corn out of the blue bowl,search,,0.9893656256404578,True,80,,search_boards
take corn out of bowl sink,get the corn from the blue bowl,search,,0.989397732861004,True,80,,search_boards
take cucumber out of cup,pull the green cucumber out of the red cup,search,,0.9894463049776219,True,80,,search_boards
take cucumber out of cup,pull the green cucumber out of the cup,search,,0.9896569564458695,True,80,,search_boards
take cucumber out of cup,pick up the cucumber from inside the cup,search,,0.9915890313521311,True,80,,search_boards
take cucumber out of cup,pull the cucumber out of the cup,search,,0.9921183946359869,True,80,,search_boards
take cucumber out of cup,take cucumber out of cup,original,,0.9926494591415361,True,80,,search_boards
take cucumber out of cup,lift the green cucumber out of the cup,search,,0.994699585508827,True,80,,search_boards
take cucumber out of cup,take the cucumber out of the red cup,search,,0.9947019721331306,True,80,,search_boards
take cup off plate,remove orange cup from plate,search,,0.9844739418509953,True,80,,search_boards
take cup off plate,take orange cup off yellow plate,search,,0.9862436385107725,True,80,,search_boards
take cup off plate,take orange cup off plate,search,,0.987077647351371,True,80,,search_boards
take cup off plate,grab the orange cup off the plate,search,,0.9876812402999635,True,80,,search_boards
take cup off plate,take cup off plate,original,,0.9883329214908465,True,80,,search_boards
take cup off plate,pick up the orange cup off the plate,search,,0.9906525239930736,True,80,,search_boards
take cup off plate,grab the orange cup from the plate,search,,0.990967875782776,True,80,,search_boards
take cup off plate,remove the orange cup from the yellow plate,search,,0.9920535180839916,True,80,,search_boards
take cup off plate,take the orange cup off the yellow plate,search,,0.9921572442214464,True,80,,search_boards
